19.438,9.6072,10.133,44.125,15.843,23.871,20.863,12.37,10.793,16.8,13.095,53.557,17.032,7.3636,9.3692,10.001,16.973,14.493,19.301,12.304,15.969,26.104,17.039,14.173,16.044,12.792,20.437,NaN,59.148,12.56,11.595,35.541,16.241,23.727,58.835,12.834,20.724,15.938,6.4699,11.575,7.1296,14.033,15.071,16.792,11.568,19.073,22.861,10.933,23.895,12.698,23.236,11.824,10.205,11.064,15.44,19.899,11.605,39.835,22.201,10.405,11.604,13.608,16.028,10.162,10.024,10.304,10.235,12.695,16.331,12.588,9.1238,38.596
19.806,10.237,10.39,44.397,16.237,24.136,26.073,12.674,11.593,18.67,14.767,59.564,17.466,7.6386,14.097,10.175,17.169,14.875,19.437,12.607,16.235,28.369,17.163,15.592,16.966,14.13,20.559,NaN,59.357,13.307,12.098,35.694,16.809,25.403,59.371,17.162,21.559,16.099,8.1091,11.797,7.2641,15.539,19.435,17.138,13.302,22.302,22.995,11.475,30.042,15.853,23.903,12.755,11.333,11.455,16.793,22.896,12.33,44.097,23.259,11.223,12.235,13.738,16.238,10.338,10.234,10.396,10.429,13.2,17.171,12.701,9.7038,50.189
20.275,11.406,10.661,44.861,16.333,27.238,26.19,13.195,12.058,25.509,17.133,59.727,17.699,8.0697,14.263,10.84,17.439,16.025,20.002,12.931,16.333,28.537,18.704,16.023,18.633,14.287,20.698,NaN,69.018,13.82,13.327,38.925,17.056,26.432,62.181,18.657,23.871,16.442,11,12.632,7.5903,15.632,20.104,17.235,14.361,33.692,38.732,12.023,33.532,16.007,24.036,14.228,11.53,12.692,18.603,23.238,12.427,52.072,23.476,11.598,12.609,14.131,16.802,10.629,10.668,11.195,10.902,14.461,20.329,13.336,10.071,56.457
20.91,12.322,10.943,45.204,16.802,32.699,28.626,13.399,54.05,26.129,18.166,61.198,18.506,8.2078,14.77,10.992,18.271,18.572,22.771,13.324,19.797,29.841,18.804,16.227,18.84,15.865,20.767,NaN,69.151,19.203,14.44,47.081,19.165,32.542,69.149,20.1,30.141,16.838,11.188,14.496,7.7274,17.168,21.907,19.107,14.497,33.798,38.869,12.335,40.461,16.264,28.335,14.423,12.1,14.855,18.768,27.889,12.529,54.702,23.899,14.707,14.172,14.468,17.063,10.932,10.931,14.041,11.203,16.032,20.423,14.058,10.808,60.092
21.199,13.143,11.329,61.702,22.009,32.966,38.023,13.543,57.385,38.272,18.662,69.617,19.358,8.473,15.858,11.263,19.171,18.935,23.862,14.045,20.107,29.959,19.193,16.369,19.063,15.995,21.106,NaN,69.258,19.334,16.023,50.226,20.122,33.308,72.417,20.297,34.734,17.43,11.737,14.791,8.1311,17.263,38.323,19.407,14.996,34.119,39.265,15.272,41.457,17.097,28.467,14.621,12.737,15.405,19.562,28.424,12.923,55.422,30.188,15.169,15.504,15.531,19.197,11.363,12.498,14.337,12.107,16.562,54.969,14.138,11.168,63.255
23.386,14.057,12.404,NaN,22.167,34.259,38.129,14.062,60.603,38.722,19.59,69.72,20.001,9.2284,16.032,11.443,21.625,19.227,23.971,14.504,23.223,30.084,20.073,18.688,19.331,17.323,21.202,NaN,70.401,22.974,19.905,51.437,20.231,38.7,72.523,20.438,34.837,18.66,12.473,14.867,8.893,19.109,39.634,20.685,16.812,39.692,39.872,16.031,50.23,17.442,32.197,15.627,14.492,16.239,19.867,28.565,16.234,62.165,30.29,15.428,15.643,15.664,29.393,11.928,12.629,14.489,12.699,19.167,55.558,14.898,11.9,63.364
26.595,15.223,13.854,NaN,22.707,34.367,38.232,14.793,61.195,43.406,19.691,71.572,20.271,9.5944,16.257,11.597,21.899,19.577,24.699,14.627,51.099,30.267,22.322,19.19,20.296,17.452,21.6,NaN,70.495,23.103,20.307,51.572,22.433,38.898,99.083,22.077,35.693,19.36,12.628,15.304,9.001,19.266,43.486,20.9,17.375,66.783,52.121,16.904,52.799,19.327,35.529,15.96,14.941,16.34,19.935,51.468,17.2,63.586,35.833,15.974,16.229,16,31.242,14.306,13.631,14.927,14.263,19.431,56.03,15.254,12.204,71.53
26.858,16.49,14.529,NaN,23.271,36.129,38.328,15.898,61.669,51.296,19.831,73.532,23.872,9.9324,16.793,12.638,22.295,19.694,24.838,15.109,52.074,31.921,32.359,23.138,21.802,19.155,21.839,NaN,90.487,24.909,20.436,51.891,22.589,40.604,99.264,22.258,36.029,19.859,13.406,15.936,9.5343,19.902,43.599,22.774,19.128,73.327,56.436,17.025,52.924,20.531,35.656,16.356,15.567,19.039,22.162,51.567,19.071,74.651,43.55,19.861,16.337,16.239,31.357,15.239,13.81,15.073,14.491,20.658,57.723,15.893,12.638,94.099
27.951,17.541,14.634,NaN,28.363,36.753,38.575,16.56,62.353,54.557,19.958,119.05,24.004,11.062,19.101,14.473,23.232,20.666,28.689,16.768,52.291,54.853,38.633,23.307,22.133,19.306,22.219,NaN,90.62,25.397,57.631,53.686,23.168,41.453,NaN,23.433,38.308,19.97,13.542,19.857,10.266,19.968,50.719,22.939,20.572,83.031,58.695,18.632,55.088,20.632,39.639,16.763,19.333,19.427,22.825,54.265,20.43,74.784,44.82,19.96,19.034,16.335,31.837,15.599,14.005,17.427,16.696,20.767,57.8,16.04,13.866,94.231
28.367,18.53,15.636,NaN,30.124,37.957,44.103,17.264,122.38,54.653,20.387,120.5,26.695,11.458,19.466,15.793,23.437,21.176,31.298,16.932,55.466,54.967,40.632,23.492,22.431,20.056,25.289,NaN,96.916,25.538,57.768,54.231,31.552,41.556,NaN,25.873,39.301,21.332,14.773,21.341,11.198,21.542,50.836,27.037,23.229,85.635,59.169,18.867,55.535,21.324,39.735,17.794,19.505,20.123,22.937,55.097,20.829,82.965,45.23,20.162,19.2,18.964,32.306,15.873,14.291,20.389,18.824,25.93,60.072,16.428,14.135,119.95
28.504,19.866,16.575,NaN,31.862,40.065,45.103,17.4,123.45,56.988,20.638,120.62,28.532,11.563,19.931,16.086,23.82,22.51,31.434,17.072,55.728,55.701,43.572,23.921,22.762,20.295,25.437,NaN,99.253,30.064,59.401,55.172,31.668,47.704,NaN,26.003,40.205,23.963,14.932,21.73,11.369,21.898,52.318,27.16,26.533,85.755,62.625,19.97,55.727,22.329,40.36,18.63,21.065,20.433,23.139,57.85,21.069,83.102,49.256,24.042,19.464,29.13,32.657,16.005,14.698,20.499,19.062,26.235,60.201,17.099,14.494,125.46
29.653,20.671,19.205,NaN,32.04,40.697,45.268,18.057,123.92,57.635,20.897,121.56,28.688,11.796,23.298,17.256,23.967,22.937,31.567,19.393,59.165,57.806,44.086,24.128,23.028,20.725,25.625,NaN,99.389,32.825,59.489,55.332,32.642,52.719,NaN,29.397,43.874,24.092,16.027,23.056,11.526,22.363,54.986,28.131,28.19,127.16,62.895,20.308,56.266,22.472,42.698,18.7,23.356,21.038,23.229,63.725,21.159,83.369,49.364,24.226,19.63,38.296,32.804,16.195,15.127,21.923,19.299,26.304,62.693,18.294,15.46,127.09
30.167,23.187,19.434,NaN,38.863,41.36,52.96,18.226,124.41,57.867,21.841,121.69,28.767,12.531,24.058,17.455,25.023,23.072,31.705,19.536,60.694,58.271,49.026,26.187,23.159,21.291,25.825,NaN,101.73,32.97,61.398,57.134,39.594,53.804,NaN,30.268,45.174,29.487,16.266,23.344,14.842,23.974,55.497,31.871,28.458,127.35,69.158,20.37,56.596,23.87,43.491,20.295,25.297,23.125,25.138,92.831,22.138,83.491,56.493,24.929,20.392,39.736,39.725,17.158,15.2,23.156,19.571,28.369,97.663,19.595,16.269,NaN
30.271,23.476,19.586,NaN,39.726,43.587,53.594,18.574,125.76,58.768,22.058,127.39,29.755,12.9,24.171,19.474,27.233,23.734,31.87,20.102,84.786,60.003,49.166,26.299,23.671,21.904,28.166,NaN,101.83,35.875,61.531,57.32,39.826,54.794,NaN,37.257,45.392,30.434,17.427,23.797,14.926,27.039,56.006,31.928,28.599,127.43,69.225,21.893,62.132,27.564,45.3,20.434,25.369,23.238,28.398,99.267,24.035,121.55,57.591,25.635,20.527,44.098,40.572,17.868,15.53,23.227,19.694,28.625,97.779,19.706,16.558,NaN
30.428,23.927,22.957,NaN,44.092,44.106,53.868,18.737,125.98,60.018,22.936,NaN,30.363,13.992,24.738,20.606,27.961,24.199,31.986,22.731,121.33,60.633,53.438,28.424,23.974,22.297,28.336,NaN,128.16,36.622,62.467,57.595,53.561,55.107,NaN,37.488,47.001,31.537,19.336,23.967,16.032,27.234,56.127,34.164,31.897,NaN,70.417,22.064,63.337,27.633,63.154,21.04,27.157,39.566,28.571,99.349,33.624,126.82,57.766,25.736,20.687,54.661,44.597,18.535,15.998,23.368,20.368,30.069,112.02,20.628,18.894,NaN
30.565,24.136,23.29,NaN,44.394,44.406,54.827,19.574,NaN,62.786,23.19,NaN,30.598,14.108,24.875,26.07,28.263,24.664,32.817,23.97,121.46,63.165,54.234,28.624,24.599,23.231,28.487,NaN,128.29,36.823,64.822,58.653,53.767,56.322,NaN,38.272,48.754,31.659,19.964,27.834,18.758,28.342,61.323,37.338,34.565,NaN,70.496,22.602,63.966,28.672,74.729,21.135,30.263,40.026,30.073,126.96,33.791,126.96,60.364,25.957,23.224,55.987,45.232,18.732,17.133,25.325,20.498,30.268,126.69,20.794,19.466,NaN
31.538,26.069,28.163,NaN,44.626,44.853,55.756,19.7,NaN,63.581,26.465,NaN,31.695,14.237,25.363,28.697,28.603,25.904,32.937,34.131,NaN,63.721,54.565,28.725,24.86,25.255,30.095,NaN,NaN,37.989,64.93,59.003,54.731,56.397,NaN,38.856,49.527,35.899,35.169,31.457,19.075,28.474,61.454,40.658,34.818,NaN,83.59,29.67,66.16,28.792,88.836,22.858,41.596,50.163,30.199,127.58,33.898,127.9,60.487,26.123,25.499,56.453,45.325,19.092,19.134,25.456,21.167,31.528,126.86,21.332,19.628,NaN
35.835,26.271,28.403,NaN,51.785,45.242,56.371,20.664,NaN,63.858,26.637,NaN,32.366,14.624,29.525,29.156,29.74,25.995,36.991,34.227,NaN,63.834,54.895,29.596,25.004,25.365,31.251,NaN,NaN,38.103,96.916,59.096,56.256,56.65,NaN,39.171,51.491,38.086,35.36,43.658,19.239,28.624,62.815,43.758,35.664,NaN,83.657,30.267,67.332,29.363,88.949,23.127,43.935,50.326,31.207,127.88,35.229,NaN,60.851,31.34,27.155,57.493,47.35,19.27,19.442,26.467,21.301,34.661,NaN,23.267,19.735,NaN
41.36,26.489,28.6,NaN,51.888,49.672,56.531,21.69,NaN,69.258,28.433,NaN,32.754,15.828,30.139,29.307,30,26.196,37.255,39.739,NaN,64.023,55.7,30.073,25.933,31.298,31.428,NaN,NaN,38.56,97.029,59.328,56.43,56.833,NaN,39.491,52.231,53.966,35.452,43.737,22.492,29.909,63.06,45.202,35.836,NaN,84.795,30.367,69.085,29.857,90.855,24.038,44.53,51.389,31.864,128.41,40.375,NaN,61.685,31.438,31.853,59.122,47.496,20.335,19.537,28.056,22.464,34.763,NaN,26.492,20.469,NaN
41.789,28.401,29.643,NaN,53.536,50.997,56.789,22.568,NaN,74.566,28.565,NaN,33.154,17.035,31.897,29.422,30.1,26.325,37.366,39.825,NaN,93.763,56.426,30.193,26.928,33.329,31.541,NaN,NaN,38.895,99.255,60.571,57.734,58.33,NaN,39.919,52.761,55.159,37.618,43.936,22.87,30.256,71.539,49.153,44.421,NaN,84.932,30.861,69.518,29.957,91.023,24.2,44.656,51.788,31.959,NaN,40.491,NaN,61.834,34.966,31.936,59.626,49.056,20.466,19.66,28.635,22.735,43.622,NaN,27.239,20.789,NaN
41.934,28.699,32.408,NaN,54.553,52.056,57.036,23.998,NaN,74.704,30.537,NaN,33.404,17.33,32.037,30.262,30.957,26.434,38.262,41.987,NaN,93.921,56.557,31.803,27.065,34.737,32.331,NaN,NaN,40.429,99.4,60.953,57.865,60.052,NaN,40.031,53.471,55.302,40.867,44.631,30.084,30.37,71.667,52.934,49.055,NaN,99.259,31.959,69.627,31.925,91.847,27.098,49.958,52.294,32.671,NaN,42.897,NaN,63.787,37.29,40.101,61.323,49.167,20.993,20.865,29.29,23.299,48.069,NaN,27.799,20.898,NaN
52.12,29.155,33.907,NaN,54.761,52.133,57.152,24.695,NaN,78.004,35.719,NaN,34.337,17.457,32.826,38.797,31.107,28.328,38.435,43.225,NaN,116.11,57.887,31.963,27.191,34.839,32.93,NaN,NaN,41.356,108.46,62.127,58.292,60.203,NaN,40.932,53.584,55.537,43.889,44.968,30.239,32.924,75.881,55.465,49.289,NaN,99.363,34.004,74.67,34.699,93.197,28.359,50.095,52.931,38.369,NaN,51.391,NaN,63.864,39.691,40.453,61.498,51.798,22.834,22.7,29.401,26.407,51.491,NaN,29.658,21.194,NaN
52.388,29.787,41.368,NaN,57.852,53.671,57.519,25.204,NaN,78.094,45.295,NaN,38.086,17.725,34.735,40.396,31.866,28.619,39.184,44.629,NaN,117.42,58.552,40.329,27.325,35.589,33.624,NaN,NaN,46.409,108.57,63.63,59.832,60.657,NaN,43.163,57.59,55.697,44.665,45.163,30.409,40.568,82.967,55.665,52.555,NaN,114.91,37.729,75.43,34.828,93.317,30.269,51.903,53.728,38.5,NaN,54.588,NaN,68.272,40.131,40.661,61.963,51.935,24.264,22.862,29.491,28.621,51.57,NaN,31.433,22.567,NaN
52.564,30.126,41.561,NaN,59.625,54.992,58.39,25.995,NaN,82.984,64.737,NaN,41.035,18.509,39.738,40.631,32.058,28.698,43.927,48.035,NaN,117.53,59.496,57.027,28.956,35.732,34.134,NaN,NaN,51.415,118.25,64.57,59.995,60.8,NaN,44.232,57.768,58.33,47.554,55.024,30.528,40.699,83.062,56.452,52.829,NaN,115.03,37.866,75.862,35.59,94.562,30.364,52.058,53.857,39.72,NaN,54.765,NaN,75.427,42.396,42.194,62.03,54.551,24.608,23.554,31.329,28.721,52.13,NaN,31.563,23.631,NaN
53.359,30.273,44.087,NaN,59.995,55.464,58.767,26.098,NaN,84.758,97.719,NaN,42.872,19.221,40.601,42.901,32.389,29.388,44.498,53.125,NaN,NaN,59.687,57.767,29.363,41.037,34.702,NaN,NaN,51.571,120.08,86.234,60.694,60.899,NaN,44.397,58.3,59.927,48.097,56.327,31.521,41.899,92.469,56.823,54.468,NaN,116.42,38.837,75.961,35.698,99.279,38.722,54.797,56.972,39.829,NaN,55.556,NaN,97.714,45.788,43.661,62.761,58.835,24.737,24.471,31.467,30.063,53.332,NaN,35.594,23.93,NaN
53.927,31.658,44.202,NaN,60.094,56.804,59.087,26.808,NaN,98.518,98.145,NaN,43.624,19.455,44.124,42.996,32.727,29.64,50.069,54.897,NaN,NaN,60.097,58.27,29.564,45.259,36.721,NaN,NaN,52.586,121.66,86.369,61.024,62.425,NaN,44.593,59,60.021,50.094,57.13,33.404,44.422,92.594,62.394,54.593,NaN,125.05,40.804,76.713,38.025,99.386,39.351,54.918,57.698,43.489,NaN,55.636,NaN,107.9,45.906,43.804,63.095,59,29.537,24.658,31.795,31.263,53.438,NaN,37.553,24.166,NaN
54.831,31.936,56.561,NaN,60.656,57.817,59.327,27.265,NaN,98.586,99.292,NaN,43.73,19.567,46.826,44.456,33.207,30.09,50.131,56.431,NaN,NaN,60.565,59.462,29.888,52.187,36.842,NaN,NaN,53.396,122.69,90.497,61.366,62.937,NaN,49.02,59.235,60.15,50.536,57.286,34.622,44.638,94.111,64.235,54.997,NaN,125.39,40.931,77.85,40.351,120.78,43.923,55.751,57.791,43.601,NaN,56,NaN,108.02,46.182,45.234,63.738,59.692,29.668,28.026,32.543,31.365,53.826,NaN,38.322,25.328,NaN
54.973,32.296,57.506,NaN,60.986,58.569,59.449,27.42,NaN,101.53,127.02,NaN,56.093,20.204,51.803,50.039,34.655,30.738,53.76,56.552,NaN,NaN,60.931,59.998,30.154,52.299,40.606,NaN,NaN,53.892,126.02,90.628,62.785,63.592,NaN,49.32,59.492,61.792,50.864,57.883,34.739,44.769,94.322,64.499,55.101,NaN,125.49,43.252,77.923,41.305,121.43,44.088,55.864,61.955,44.082,NaN,56.328,NaN,116.06,46.298,47.224,63.825,59.995,31.895,28.371,32.694,35.133,56.869,NaN,38.795,25.66,NaN
55.131,32.996,57.782,NaN,61.321,59.053,60.223,27.558,NaN,102.5,127.15,NaN,57.554,21.64,52.073,56.099,34.855,31.294,54.722,56.926,NaN,NaN,61.032,60.763,31.527,53.223,47.09,NaN,NaN,54.783,126.39,90.799,63.097,63.76,NaN,49.457,59.999,63.56,51.091,57.986,37.55,45.326,101.48,64.659,55.528,NaN,127.35,43.367,90.429,51.867,121.52,44.599,56.02,62.59,51.864,NaN,58.127,NaN,116.19,50.669,47.369,64.272,60.167,35.327,30.066,34.957,37.362,57.689,NaN,40.06,26.139,NaN
55.32,33.306,60.094,NaN,62.827,59.135,61.291,29.098,NaN,110.72,127.42,NaN,57.82,24.768,52.266,56.257,36.206,31.816,55.158,57.037,NaN,NaN,62.959,62.103,32.137,54.556,50.999,NaN,NaN,55.097,128.05,91.848,63.614,66.933,NaN,52.502,60.13,63.861,51.421,58.455,37.765,49.69,101.66,64.903,56.801,NaN,128.32,46.194,91.849,51.964,123.02,51.129,57.032,62.8,52.089,NaN,59.165,NaN,121.41,51.271,51.787,84.751,60.661,37.194,30.369,35.097,37.562,58.45,NaN,40.622,27.238,NaN
57.823,33.531,60.719,NaN,62.97,61.403,62.563,29.663,NaN,112.36,129.42,NaN,58.588,24.903,53.565,58.086,36.327,31.934,55.592,57.563,NaN,NaN,66.13,62.766,32.532,55.998,57.782,NaN,NaN,55.695,NaN,94.023,63.718,67.333,NaN,53.367,60.424,65.148,51.692,58.565,38.066,50.441,102.23,65,57.797,NaN,NaN,50.856,94.093,53.717,123.38,54.559,58.004,63.565,52.194,NaN,59.601,NaN,121.52,54.901,51.858,84.884,61.386,39.432,30.892,35.568,37.993,61,NaN,43.855,27.524,NaN
58.224,33.861,62.923,NaN,63.583,61.672,63.095,29.86,NaN,123.92,NaN,NaN,58.7,26.301,54.892,58.762,40.603,32.584,55.662,59.266,NaN,NaN,82.267,63.536,33.361,56.399,57.896,NaN,NaN,57.022,NaN,94.122,63.873,67.461,NaN,53.737,60.757,65.27,51.991,58.703,39.467,51.402,102.37,71.594,58.684,NaN,NaN,50.962,94.699,54.788,124.09,55.424,58.17,66.799,52.29,NaN,59.72,NaN,123.36,55.63,52.187,108.77,61.519,40.092,31.964,35.696,40.937,63.095,NaN,51.919,27.796,NaN
58.328,34.363,63.638,NaN,78.012,61.826,63.832,30.6,NaN,126.05,NaN,NaN,58.819,26.828,56.128,59.603,40.729,32.698,56.088,59.654,NaN,NaN,82.365,63.727,33.598,56.885,62.997,NaN,NaN,57.866,NaN,114.76,94.801,96.932,NaN,55.074,61.135,65.751,53.337,59.293,40.391,51.505,103.83,72.589,59.225,NaN,NaN,53.166,109.5,55.534,124.2,55.554,58.355,66.895,53.103,NaN,59.994,NaN,125.79,56.957,53.52,108.9,70.982,40.161,32.265,37.527,41.357,63.465,NaN,52.071,27.932,NaN
59.9,34.506,63.798,NaN,82.983,62.495,65.003,31.142,NaN,128.52,NaN,NaN,59.136,28.669,56.271,60.028,41.291,38.656,56.262,59.965,NaN,NaN,92.748,63.833,33.762,58.031,66.134,NaN,NaN,58.666,NaN,114.93,109.96,100.76,NaN,55.59,61.461,66.22,54.99,59.482,41.298,53.652,104.05,73.534,59.623,NaN,NaN,54.36,114.86,55.663,125.39,55.652,58.522,70.469,53.229,NaN,60.902,NaN,125.99,57.062,53.865,110.05,73.392,40.461,32.463,38.063,43.387,63.838,NaN,53.334,28.699,NaN
60.027,34.622,64.467,NaN,120.1,63.72,65.669,31.273,NaN,NaN,NaN,NaN,59.392,28.804,57.666,60.851,43.328,38.767,56.403,60.083,NaN,NaN,94.581,67.299,40.228,59.396,74.663,NaN,NaN,60.691,NaN,116.38,114.83,100.86,NaN,57.187,61.557,68.286,55.236,60.5,41.391,53.863,121.38,74.617,59.767,NaN,NaN,56.966,116.59,56.295,125.52,56.132,59.163,72.399,54.528,NaN,62.535,NaN,127.09,58.929,54.255,125.52,82.964,40.597,35.455,38.195,43.697,63.959,NaN,53.704,29.57,NaN
60.202,35.136,99.297,NaN,120.19,63.857,65.96,31.696,NaN,NaN,NaN,NaN,59.495,30.26,59,61.966,43.918,38.899,60.972,60.56,NaN,NaN,109.48,67.433,40.367,59.627,75.289,NaN,NaN,62.371,NaN,121.4,117.33,114.86,NaN,57.333,62.185,68.929,55.623,60.624,41.521,54.527,122.76,74.754,60.423,NaN,NaN,57.522,118.28,57.034,NaN,58.035,59.888,73.33,54.725,NaN,62.662,NaN,127.68,59.216,54.905,125.99,83.365,42.959,35.565,38.494,49.1,66.89,NaN,54.991,29.656,NaN
60.495,35.498,115.97,NaN,125.13,64.822,66.125,32.963,NaN,NaN,NaN,NaN,60.098,30.367,59.662,62.439,44.609,40.336,62.256,63.738,NaN,NaN,113.85,67.518,41.298,60.399,76.695,NaN,NaN,63.394,NaN,122.4,123.11,114.96,NaN,57.725,63.097,70.066,55.723,61.365,41.664,56.118,122.92,77.727,61.294,NaN,NaN,58.095,118.38,57.132,NaN,58.292,60.114,74.585,55.158,NaN,62.827,NaN,127.89,59.331,55.626,126.79,90.52,43.685,41.102,41.594,50.033,74.755,NaN,55.527,31.233,NaN
