NaN,NaN,148.21,121.58,NaN,139.69,NaN,NaN,NaN,102.42,NaN,NaN,136.52,NaN,NaN,140.68,109.86,NaN,86.123,NaN,NaN,NaN,87.618,NaN,NaN,104.28,NaN,NaN,NaN,62.054,NaN,NaN,NaN,NaN,82.732,NaN,NaN,NaN,NaN,150.78,153.05,141.63,NaN,NaN,51.828,82.53,128.48,NaN,74.433,137.75,NaN,104.28,NaN,NaN,NaN,NaN,NaN,145.85,69.994,49.124,NaN,121.85,NaN,86.119,145.92,39.864,82.63,NaN,81.993,109.85,NaN,NaN,109.85,63.791,84.351,73.433,82.432,59.696,57.264
NaN,NaN,148.62,121.88,NaN,139.82,NaN,NaN,NaN,105.55,NaN,NaN,137.62,NaN,NaN,140.81,114.14,NaN,99.629,NaN,NaN,NaN,93.9,NaN,NaN,110.72,NaN,NaN,NaN,63.785,NaN,NaN,NaN,NaN,83.056,NaN,NaN,NaN,NaN,150.89,NaN,141.74,NaN,NaN,52.262,82.647,142.45,NaN,78.794,138.75,NaN,110.78,NaN,NaN,NaN,NaN,NaN,145.99,70.288,51.772,NaN,138.99,NaN,94.59,147.82,41.303,84.611,NaN,83.068,110.02,NaN,NaN,110.42,64.453,85.166,74.418,83.095,60.93,58.184
NaN,NaN,148.73,122.01,NaN,140.32,NaN,NaN,NaN,105.69,NaN,NaN,137.72,NaN,NaN,143.11,114.69,NaN,99.753,NaN,NaN,NaN,94.623,NaN,NaN,111.84,NaN,NaN,NaN,63.964,NaN,NaN,NaN,NaN,83.132,NaN,NaN,NaN,NaN,153.42,NaN,143.02,NaN,NaN,52.499,82.759,153.42,NaN,80.421,138.88,NaN,110.91,NaN,NaN,NaN,NaN,NaN,148.72,72.892,51.948,NaN,139.66,NaN,98.457,151.02,42.587,84.778,NaN,85.823,110.13,NaN,NaN,110.53,73.4,88.229,78.762,94.096,61.001,58.34
NaN,NaN,148.94,130.51,NaN,141.89,NaN,NaN,NaN,110.72,NaN,NaN,139.09,NaN,NaN,144.92,115.2,NaN,114.96,NaN,NaN,NaN,94.768,NaN,NaN,111.91,NaN,NaN,NaN,66.58,NaN,NaN,NaN,NaN,85.769,NaN,NaN,NaN,NaN,153.52,NaN,146.65,NaN,NaN,58.184,97.092,153.57,NaN,81.352,140.03,NaN,111.88,NaN,NaN,NaN,NaN,NaN,NaN,74.337,52.092,NaN,145.08,NaN,98.588,151.12,45.837,92.889,NaN,85.958,111.31,NaN,NaN,110.88,73.535,91.525,78.851,94.817,62.733,60.132
NaN,NaN,149.06,130.62,NaN,147.45,NaN,NaN,NaN,114.62,NaN,NaN,139.81,NaN,NaN,145.19,116.09,NaN,115.08,NaN,NaN,NaN,95.495,NaN,NaN,116.13,NaN,NaN,NaN,66.664,NaN,NaN,NaN,NaN,88.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.338,104.79,NaN,NaN,82.647,140.09,NaN,122.73,NaN,NaN,NaN,NaN,NaN,NaN,77.662,56.088,NaN,145.19,NaN,110.48,151.91,48.128,98.453,NaN,95.546,111.83,NaN,NaN,110.99,74.368,91.665,81.25,102.45,63.792,60.29
NaN,NaN,151.04,132.02,NaN,NaN,NaN,NaN,NaN,116.92,NaN,NaN,148.52,NaN,NaN,NaN,116.92,NaN,115.97,NaN,NaN,NaN,102.35,NaN,NaN,117.01,NaN,NaN,NaN,71.025,NaN,NaN,NaN,NaN,88.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.928,105.29,NaN,NaN,85.713,145.76,NaN,124.66,NaN,NaN,NaN,NaN,NaN,NaN,78.096,56.198,NaN,NaN,NaN,110.68,152.81,48.238,101.55,NaN,95.691,113.89,NaN,NaN,121.86,75.365,92.884,87.049,102.63,64.49,61.87
NaN,NaN,151.88,136.37,NaN,NaN,NaN,NaN,NaN,117.01,NaN,NaN,148.65,NaN,NaN,NaN,117.01,NaN,116.09,NaN,NaN,NaN,102.58,NaN,NaN,117.17,NaN,NaN,NaN,71.092,NaN,NaN,NaN,NaN,98.427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.059,113.42,NaN,NaN,92.789,152.26,NaN,130.83,NaN,NaN,NaN,NaN,NaN,NaN,78.224,56.335,NaN,NaN,NaN,110.96,NaN,50.932,105.09,NaN,96.547,118.49,NaN,NaN,123.06,75.49,94.083,87.153,114.66,66.019,63.027
NaN,NaN,151.98,136.51,NaN,NaN,NaN,NaN,NaN,134.3,NaN,NaN,153.45,NaN,NaN,NaN,135.49,NaN,129.79,NaN,NaN,NaN,113.75,NaN,NaN,117.79,NaN,NaN,NaN,84.804,NaN,NaN,NaN,NaN,104.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.288,113.84,NaN,NaN,99.628,NaN,NaN,130.99,NaN,NaN,NaN,NaN,NaN,NaN,79.721,57.923,NaN,NaN,NaN,111.88,NaN,51.027,105.22,NaN,96.659,120.48,NaN,NaN,123.2,76.094,96.459,88.998,116.93,66.128,63.762
NaN,NaN,NaN,137.21,NaN,NaN,NaN,NaN,NaN,137.33,NaN,NaN,NaN,NaN,NaN,NaN,136.32,NaN,130.24,NaN,NaN,NaN,114.61,NaN,NaN,122.73,NaN,NaN,NaN,85.07,NaN,NaN,NaN,NaN,104.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.464,115.12,NaN,NaN,99.761,NaN,NaN,138.76,NaN,NaN,NaN,NaN,NaN,NaN,79.868,60.884,NaN,NaN,NaN,114.59,NaN,52.533,109.68,NaN,98.02,120.96,NaN,NaN,128.69,83.066,96.594,89.295,121.59,67.522,63.902
NaN,NaN,NaN,137.72,NaN,NaN,NaN,NaN,NaN,137.45,NaN,NaN,NaN,NaN,NaN,NaN,136.39,NaN,137.22,NaN,NaN,NaN,114.77,NaN,NaN,124.66,NaN,NaN,NaN,102.19,NaN,NaN,NaN,NaN,111.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.731,119.03,NaN,NaN,102.35,NaN,NaN,140.03,NaN,NaN,NaN,NaN,NaN,NaN,83.055,61.198,NaN,NaN,NaN,114.71,NaN,53.15,109.83,NaN,99.63,122.72,NaN,NaN,131.75,83.5,98.397,98.416,125.83,72.031,64.432
NaN,NaN,NaN,151.1,NaN,NaN,NaN,NaN,NaN,140.05,NaN,NaN,NaN,NaN,NaN,NaN,140.02,NaN,137.52,NaN,NaN,NaN,115.98,NaN,NaN,124.76,NaN,NaN,NaN,109.9,NaN,NaN,NaN,NaN,111.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.869,119.22,NaN,NaN,102.83,NaN,NaN,140.09,NaN,NaN,NaN,NaN,NaN,NaN,83.128,62.959,NaN,NaN,NaN,116.06,NaN,57.526,111.88,NaN,99.766,139.11,NaN,NaN,139.71,86.933,102.96,100.83,127.5,72.121,64.568
NaN,NaN,NaN,151.49,NaN,NaN,NaN,NaN,NaN,140.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.69,NaN,NaN,NaN,116.12,NaN,NaN,136.38,NaN,NaN,NaN,110.12,NaN,NaN,NaN,NaN,113.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.174,119.62,NaN,NaN,104.92,NaN,NaN,142.19,NaN,NaN,NaN,NaN,NaN,NaN,86.189,63.593,NaN,NaN,NaN,116.93,NaN,57.791,112.6,NaN,103.45,141.32,NaN,NaN,142.59,92.557,103.42,107.95,128.18,73.129,68.786
NaN,NaN,NaN,151.88,NaN,NaN,NaN,NaN,NaN,140.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.05,NaN,NaN,NaN,116.62,NaN,NaN,138.99,NaN,NaN,NaN,111.95,NaN,NaN,NaN,NaN,113.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.727,120.23,NaN,NaN,105.32,NaN,NaN,142.29,NaN,NaN,NaN,NaN,NaN,NaN,92.759,63.716,NaN,NaN,NaN,117.02,NaN,57.895,112.69,NaN,104.28,142.46,NaN,NaN,148.48,94.963,103.56,108.09,130.59,75.499,70.22
NaN,NaN,NaN,151.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.08,NaN,NaN,NaN,116.76,NaN,NaN,139.18,NaN,NaN,NaN,116.6,NaN,NaN,NaN,NaN,114.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.403,120.56,NaN,NaN,108.63,NaN,NaN,142.48,NaN,NaN,NaN,NaN,NaN,NaN,92.883,64.394,NaN,NaN,NaN,117.8,NaN,60.269,114.35,NaN,104.44,145.08,NaN,NaN,NaN,96.923,107.33,110.88,132.48,76.662,70.657
NaN,NaN,NaN,152.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.85,NaN,NaN,NaN,121.29,NaN,NaN,139.39,NaN,NaN,NaN,120.05,NaN,NaN,NaN,NaN,118.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.962,120.7,NaN,NaN,111.82,NaN,NaN,145.75,NaN,NaN,NaN,NaN,NaN,NaN,103.46,66.721,NaN,NaN,NaN,117.88,NaN,61.089,115.19,NaN,104.56,148.11,NaN,NaN,NaN,97.503,107.45,111.89,132.59,77.568,71.827
NaN,NaN,NaN,153.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.97,NaN,NaN,NaN,121.42,NaN,NaN,139.59,NaN,NaN,NaN,122.96,NaN,NaN,NaN,NaN,124.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.067,122.74,NaN,NaN,114.19,NaN,NaN,145.91,NaN,NaN,NaN,NaN,NaN,NaN,104.79,68.636,NaN,NaN,NaN,121.96,NaN,62.688,116.32,NaN,105.52,148.29,NaN,NaN,NaN,99.151,108.65,125.83,138.73,78.191,72.193
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.65,NaN,NaN,NaN,122.78,NaN,NaN,140.06,NaN,NaN,NaN,123.06,NaN,NaN,NaN,NaN,131.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.517,122.83,NaN,NaN,114.26,NaN,NaN,147.17,NaN,NaN,NaN,NaN,NaN,NaN,107.86,72.188,NaN,NaN,NaN,128.42,NaN,63.73,117.85,NaN,105.63,149.92,NaN,NaN,NaN,99.693,109,125.92,139.72,78.331,72.298
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.79,NaN,NaN,NaN,123.48,NaN,NaN,142.42,NaN,NaN,NaN,132.66,NaN,NaN,NaN,NaN,140.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.201,139.08,NaN,NaN,115.06,NaN,NaN,147.3,NaN,NaN,NaN,NaN,NaN,NaN,108.99,72.555,NaN,NaN,NaN,130.39,NaN,64.393,119.8,NaN,105.88,150.04,NaN,NaN,NaN,99.794,109.68,128.25,140.09,78.428,74.184
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.19,NaN,NaN,142.98,NaN,NaN,NaN,136.38,NaN,NaN,NaN,NaN,142.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.656,139.14,NaN,NaN,125.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.05,73.03,NaN,NaN,NaN,137.86,NaN,65.847,120.39,NaN,108.29,150.78,NaN,NaN,NaN,101.22,109.83,128.62,140.22,79.115,74.315
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.02,NaN,NaN,145.76,NaN,NaN,NaN,138.09,NaN,NaN,NaN,NaN,142.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.024,147.15,NaN,NaN,126.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.72,73.59,NaN,NaN,NaN,139.58,NaN,66.002,120.55,NaN,108.36,150.89,NaN,NaN,NaN,102.55,110.43,129.21,144.29,79.233,76.726
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.6,NaN,NaN,151.59,NaN,NaN,NaN,139.13,NaN,NaN,NaN,NaN,142.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.822,NaN,NaN,NaN,127.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.85,73.69,NaN,NaN,NaN,140.08,NaN,70.186,132.51,NaN,109.99,153.42,NaN,NaN,NaN,109.87,116.65,131.75,144.42,80.881,78.205
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.75,NaN,NaN,NaN,NaN,NaN,NaN,140.16,NaN,NaN,NaN,NaN,148.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.228,NaN,NaN,NaN,129.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.61,75.43,NaN,NaN,NaN,145.95,NaN,71.888,132.66,NaN,110.11,153.52,NaN,NaN,NaN,116.92,116.79,135.91,150.02,81.927,78.655
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.034,NaN,NaN,NaN,129.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.79,75.551,NaN,NaN,NaN,146.62,NaN,72.866,135.47,NaN,110.46,NaN,NaN,NaN,NaN,117.05,117.08,136.45,152.69,82.057,78.787
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.288,NaN,NaN,NaN,129.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.93,78.597,NaN,NaN,NaN,153.41,NaN,73.057,136.35,NaN,110.72,NaN,NaN,NaN,NaN,125.84,117.85,138.76,152.82,82.393,80.669
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.395,NaN,NaN,NaN,130.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.76,82.62,NaN,NaN,NaN,NaN,NaN,74.356,141.62,NaN,111.86,NaN,NaN,NaN,NaN,129.15,123.36,141.15,NaN,84.651,81.889
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.522,NaN,NaN,NaN,130.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.29,82.733,NaN,NaN,NaN,NaN,NaN,77.221,142.42,NaN,116.43,NaN,NaN,NaN,NaN,132.48,123.45,141.88,NaN,84.733,82.157
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.212,NaN,NaN,NaN,131.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.15,84.655,NaN,NaN,NaN,NaN,NaN,77.656,142.52,NaN,116.55,NaN,NaN,NaN,NaN,135.75,129.28,142.58,NaN,92.78,82.296
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.669,NaN,NaN,NaN,131.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118.49,84.99,NaN,NaN,NaN,NaN,NaN,77.758,145.09,NaN,118.96,NaN,NaN,NaN,NaN,136.12,129.43,142.68,NaN,92.871,83.132
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.898,NaN,NaN,NaN,132.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.4,85.689,NaN,NaN,NaN,NaN,NaN,78.569,145.19,NaN,119.25,NaN,NaN,NaN,NaN,138.09,130.94,143.59,NaN,97.098,83.221
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.317,NaN,NaN,NaN,132.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.82,86.22,NaN,NaN,NaN,NaN,NaN,81.216,145.86,NaN,119.36,NaN,NaN,NaN,NaN,142.71,131.72,143.71,NaN,97.196,87.896
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.168,NaN,NaN,NaN,132.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.62,90.032,NaN,NaN,NaN,NaN,NaN,83.217,148.62,NaN,120.95,NaN,NaN,NaN,NaN,144.28,135.23,152.8,NaN,98.388,88.46
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.301,NaN,NaN,NaN,134.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.71,90.154,NaN,NaN,NaN,NaN,NaN,84.124,148.71,NaN,122.69,NaN,NaN,NaN,NaN,148.96,137.73,NaN,NaN,98.45,91.05
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.626,NaN,NaN,NaN,137.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,140.12,92.75,NaN,NaN,NaN,NaN,NaN,84.195,150.78,NaN,124.9,NaN,NaN,NaN,NaN,150.25,139.18,NaN,NaN,100.12,91.16
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.901,NaN,NaN,NaN,137.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.35,92.891,NaN,NaN,NaN,NaN,NaN,84.355,152.92,NaN,131.38,NaN,NaN,NaN,NaN,151.01,139.72,NaN,NaN,100.93,91.302
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.018,NaN,NaN,NaN,137.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.62,96.249,NaN,NaN,NaN,NaN,NaN,85.929,153.02,NaN,131.46,NaN,NaN,NaN,NaN,151.12,140.72,NaN,NaN,102.45,92.022
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.45,NaN,NaN,NaN,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142.42,96.521,NaN,NaN,NaN,NaN,NaN,86.101,NaN,NaN,135.48,NaN,NaN,NaN,NaN,151.92,142.02,NaN,NaN,102.95,92.128
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.53,NaN,NaN,NaN,138.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142.97,97.991,NaN,NaN,NaN,NaN,NaN,86.717,NaN,NaN,138.76,NaN,NaN,NaN,NaN,152.68,142.58,NaN,NaN,103.06,92.483
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.165,NaN,NaN,NaN,138.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.11,98.461,NaN,NaN,NaN,NaN,NaN,89.296,NaN,NaN,139.75,NaN,NaN,NaN,NaN,152.81,143.19,NaN,NaN,104.66,92.822
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.3,NaN,NaN,NaN,139.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.557,NaN,NaN,NaN,NaN,NaN,92.881,NaN,NaN,139.85,NaN,NaN,NaN,NaN,NaN,143.83,NaN,NaN,107.43,101.58
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.019,NaN,NaN,NaN,140.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.37,NaN,NaN,NaN,NaN,NaN,93.114,NaN,NaN,142.46,NaN,NaN,NaN,NaN,NaN,147.28,NaN,NaN,107.55,102.39
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.129,NaN,NaN,NaN,140.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.55,NaN,NaN,NaN,NaN,NaN,93.267,NaN,NaN,142.99,NaN,NaN,NaN,NaN,NaN,151.3,NaN,NaN,111.79,103.48
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.246,NaN,NaN,NaN,141.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.36,NaN,NaN,NaN,NaN,NaN,97.357,NaN,NaN,143.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.59,104.99
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.458,NaN,NaN,NaN,142.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.19,NaN,NaN,NaN,NaN,NaN,97.455,NaN,NaN,148.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,114.36,105.59
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.832,NaN,NaN,NaN,146.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.53,NaN,NaN,NaN,NaN,NaN,98.427,NaN,NaN,152.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.36,105.96
