3.925300000000000011e+01,9.726499999999999702e+00,1.383999999999999986e+01,nan,6.463499999999999801e+00,1.436399999999999899e+00,5.491200000000000081e+00,2.949599999999999866e+01,1.496599999999999930e+00,4.850000000000000000e+01,1.057499999999999929e+01,5.566799999999999926e+01,8.987300000000000288e-01,1.846300000000000097e+01,2.235500000000000043e+00,2.166300000000000026e+01,8.994299999999999518e-01,3.289600000000000080e+00,1.399799999999999933e+00,5.792499999999999716e+01,3.762100000000000222e+01,6.436199999999999477e+01,1.250500000000000078e+01,1.070400000000000063e+01,4.708999999999999631e+00,1.194399999999999906e+00,7.640099999999999669e-01,5.869500000000000384e+00,4.135999999999999943e+01,5.516599999999999682e+01,1.232900000000000063e+01,1.129899999999999949e+01,6.272200000000000131e+01,5.692900000000000205e+01,6.605299999999999727e+00,7.642900000000000249e-01,1.133199999999999985e+00,1.090300000000000047e+00,6.923000000000000043e+00,1.303400000000000070e+01,1.872400000000000020e+01,1.597000000000000064e+01,7.169699999999999740e+00,5.932300000000000351e-01,1.138900000000000023e+00,5.605899999999999750e+01,1.596199999999999974e+01,8.458000000000000185e+00,1.896600000000000108e+01,1.843499999999999872e+01,1.599599999999999911e+00,4.827000000000000313e+01,2.265800000000000036e+00,5.556199999999999761e+01,3.382000000000000028e+01,2.176599999999999824e+01,2.162500000000000089e+00,5.675300000000000011e+01,5.099499999999999744e+01,5.900199999999999889e+00,9.352399999999999602e-01,5.439500000000000313e+01,5.556700000000000017e+01,2.941199999999999815e+00,4.509299999999999642e+00,9.008500000000000396e-01,1.869300000000000139e+01,6.319400000000000261e+01,1.569399999999999906e+00,6.995499999999999829e+00,3.019099999999999895e+01,3.599299999999999944e+00,1.958900000000000086e+00,1.229199999999999982e+01,1.869600000000000151e+01,2.600299999999999834e+00,2.826999999999999957e+01,1.405899999999999928e+01,8.650999999999999801e-01,9.018500000000000405e-01,3.787199999999999989e+01,1.664800000000000058e+00,4.183800000000000097e+01,2.095299999999999940e+00,1.375900000000000034e+01,5.582099999999999795e+01,7.619500000000000162e-01,4.840200000000000102e+01,3.605399999999999938e+00,1.207099999999999973e+01,1.205599999999999916e+01,3.152700000000000102e+01,1.230399999999999938e+00,2.816000000000000014e+01,7.633799999999999475e-01,2.162399999999999878e+01,1.824099999999999966e+01,7.407399999999999984e+00,3.361999999999999744e+01,2.210099999999999909e+01,1.095599999999999907e+00,2.767100000000000115e+00,6.268999999999999773e+01,1.089799999999999969e+01,3.003099999999999881e+01,3.001800000000000068e+01,2.866400000000000059e+00,4.971499999999999808e+00,3.221799999999999997e+00,1.932399999999999896e+00,2.096199999999999974e+01,2.572200000000000131e+01,8.494999999999999218e+00,1.663699999999999957e+00,5.686400000000000343e-01,1.523900000000000032e+00,1.463999999999999968e+00,4.667200000000000237e+00,8.397200000000000220e-01,6.389499999999999957e+00,5.438700000000000045e+01,1.669000000000000039e+00,8.307400000000000340e-01,7.862899999999999778e+00,1.027099999999999902e+00,8.963299999999999601e-01
nan,8.346200000000000330e+01,5.576800000000000068e+01,nan,6.760200000000000387e+01,6.228699999999999903e+00,nan,nan,6.272299999999999898e+01,nan,7.486799999999999500e+01,nan,2.380399999999999849e+01,6.225900000000000034e+01,6.240100000000000335e+01,5.539099999999999824e+01,1.719600000000000151e+01,5.910600000000000165e+01,2.209100000000000108e+01,nan,nan,nan,6.752700000000000102e+01,6.304899999999999949e+01,2.280300000000000082e+01,6.272999999999999687e+01,3.728800000000000114e+00,2.437199999999999989e+01,7.462699999999999534e+01,nan,5.929399999999999693e+01,5.815999999999999659e+01,nan,nan,nan,nan,5.102600000000000335e+01,1.512199999999999989e+01,2.479400000000000048e+01,3.676200000000000045e+01,6.408700000000000330e+01,8.176300000000000523e+01,1.880399999999999849e+01,nan,1.179400000000000048e+01,nan,nan,7.306199999999999761e+01,5.530499999999999972e+01,nan,4.462100000000000399e+00,nan,5.962199999999999989e+01,nan,6.531600000000000250e+01,5.383599999999999852e+01,1.510399999999999920e+01,nan,5.923299999999999699e+01,1.285800000000000054e+01,5.093799999999999883e+00,nan,nan,1.213199999999999967e+01,4.792199999999999704e+01,7.500399999999999956e+00,6.882099999999999795e+01,nan,5.512599999999999767e+01,2.127299999999999969e+01,5.436500000000000199e+01,6.429500000000000171e+01,4.192000000000000171e+01,nan,nan,4.812599999999999767e+01,5.815299999999999869e+01,6.676099999999999568e+01,3.777000000000000313e+01,6.382300000000000040e+01,7.571399999999999864e+01,6.205499999999999972e+01,nan,4.106199999999999761e+01,8.370099999999999341e+01,nan,2.212099999999999866e+01,nan,1.393699999999999939e+01,8.166800000000000637e+01,5.550099999999999767e+01,7.535800000000000409e+01,1.349099999999999966e+01,nan,5.529500000000000171e+01,nan,8.325199999999999534e+01,4.200300000000000011e+01,nan,6.609399999999999409e+01,1.047199999999999953e+01,4.314000000000000057e+01,nan,2.396900000000000119e+01,6.575499999999999545e+01,6.612500000000000000e+01,1.869800000000000040e+01,6.322999999999999687e+01,1.707100000000000151e+01,5.106900000000000261e+01,3.479999999999999716e+01,nan,3.256300000000000239e+01,2.563299999999999912e+01,4.772200000000000131e+01,2.398600000000000065e+01,5.675800000000000267e+01,6.505100000000000193e+01,1.723799999999999955e+01,nan,nan,1.235800000000000054e+01,1.212800000000000011e+01,3.932500000000000284e+01,8.570700000000000429e+00,4.469599999999999795e+01
nan,8.466299999999999670e+01,6.155400000000000205e+01,nan,6.771800000000000352e+01,6.660999999999999588e+00,nan,nan,6.526600000000000534e+01,nan,7.521399999999999864e+01,nan,2.872500000000000142e+01,6.659600000000000364e+01,8.561599999999999966e+01,5.596500000000000341e+01,1.732799999999999940e+01,5.950200000000000244e+01,2.276899999999999835e+01,nan,nan,nan,7.861599999999999966e+01,6.705700000000000216e+01,2.290399999999999991e+01,6.526200000000000045e+01,4.900999999999999801e+00,2.479700000000000060e+01,7.489600000000000080e+01,nan,6.036899999999999977e+01,5.869500000000000028e+01,nan,nan,nan,nan,6.159100000000000108e+01,2.766700000000000159e+01,2.523100000000000165e+01,3.707000000000000028e+01,6.432299999999999329e+01,nan,2.409499999999999886e+01,nan,1.425699999999999967e+01,nan,nan,7.318399999999999750e+01,5.542300000000000182e+01,nan,4.975100000000000300e+00,nan,6.069899999999999807e+01,nan,6.553300000000000125e+01,5.409100000000000108e+01,1.552999999999999936e+01,nan,5.943500000000000227e+01,1.799399999999999977e+01,1.233699999999999974e+01,nan,nan,1.266600000000000037e+01,4.809700000000000131e+01,7.797900000000000276e+00,6.945199999999999818e+01,nan,5.596099999999999852e+01,2.679400000000000048e+01,5.531799999999999784e+01,6.443000000000000682e+01,5.287100000000000222e+01,nan,nan,4.835799999999999699e+01,5.882000000000000028e+01,6.709099999999999397e+01,5.768699999999999761e+01,6.433299999999999841e+01,nan,6.343299999999999983e+01,nan,4.119400000000000261e+01,nan,nan,2.312099999999999866e+01,nan,2.069900000000000162e+01,nan,5.628099999999999881e+01,7.546800000000000352e+01,1.366300000000000026e+01,nan,5.579599999999999937e+01,nan,8.348699999999999477e+01,4.236699999999999733e+01,nan,6.779000000000000625e+01,1.306600000000000072e+01,5.059000000000000341e+01,nan,2.436199999999999832e+01,6.606300000000000239e+01,6.623499999999999943e+01,2.302899999999999991e+01,6.329299999999999926e+01,1.772899999999999920e+01,5.325399999999999778e+01,3.785699999999999932e+01,nan,4.082600000000000051e+01,2.592699999999999960e+01,6.089900000000000091e+01,2.406200000000000117e+01,6.292799999999999727e+01,6.523600000000000421e+01,1.910600000000000165e+01,nan,nan,2.173400000000000176e+01,1.275600000000000023e+01,3.950300000000000011e+01,8.933099999999999596e+00,4.826599999999999824e+01
nan,8.478799999999999670e+01,6.333100000000000307e+01,nan,6.782899999999999352e+01,7.122600000000000264e+00,nan,nan,6.535800000000000409e+01,nan,nan,nan,2.882799999999999940e+01,6.915200000000000102e+01,8.571800000000000352e+01,5.670600000000000307e+01,1.782900000000000063e+01,6.002700000000000102e+01,2.300700000000000145e+01,nan,nan,nan,nan,6.776999999999999602e+01,2.513100000000000023e+01,6.612399999999999523e+01,1.410699999999999932e+01,2.903900000000000148e+01,nan,nan,6.066799999999999926e+01,5.979800000000000182e+01,nan,nan,nan,nan,6.193099999999999739e+01,2.816000000000000014e+01,2.575900000000000034e+01,3.733500000000000085e+01,6.449299999999999500e+01,nan,2.612800000000000011e+01,nan,1.492999999999999972e+01,nan,nan,nan,5.671999999999999886e+01,nan,5.264999999999999680e+00,nan,6.112700000000000244e+01,nan,6.612500000000000000e+01,5.442099999999999937e+01,1.583099999999999952e+01,nan,5.972500000000000142e+01,1.903600000000000136e+01,1.243299999999999983e+01,nan,nan,1.290499999999999936e+01,4.835399999999999920e+01,1.179499999999999993e+01,nan,nan,5.822200000000000131e+01,2.686400000000000077e+01,5.663600000000000279e+01,6.498900000000000432e+01,5.616400000000000148e+01,nan,nan,4.850099999999999767e+01,6.195499999999999829e+01,6.736199999999999477e+01,6.103699999999999903e+01,6.445300000000000296e+01,nan,6.408499999999999375e+01,nan,4.302100000000000080e+01,nan,nan,2.324099999999999966e+01,nan,3.365800000000000125e+01,nan,5.800000000000000000e+01,8.000000000000000000e+01,1.490099999999999980e+01,nan,5.639399999999999835e+01,nan,nan,4.289399999999999835e+01,nan,8.272299999999999898e+01,1.557199999999999918e+01,6.792700000000000671e+01,nan,2.569600000000000151e+01,6.782899999999999352e+01,7.598099999999999454e+01,2.969999999999999929e+01,6.355100000000000193e+01,1.912800000000000011e+01,5.439600000000000080e+01,3.797099999999999653e+01,nan,4.119400000000000261e+01,2.604100000000000037e+01,6.108700000000000330e+01,2.508999999999999986e+01,6.366299999999999670e+01,8.281900000000000261e+01,1.919699999999999918e+01,nan,nan,2.187300000000000111e+01,1.290700000000000003e+01,4.256199999999999761e+01,9.132600000000000051e+00,5.289600000000000080e+01
nan,nan,6.385799999999999699e+01,nan,8.569400000000000261e+01,2.002599999999999980e+01,nan,nan,6.599800000000000466e+01,nan,nan,nan,4.413100000000000023e+01,6.961899999999999977e+01,nan,5.710099999999999909e+01,5.883500000000000085e+01,6.087299999999999756e+01,2.362300000000000111e+01,nan,nan,nan,nan,7.399800000000000466e+01,2.524099999999999966e+01,6.632099999999999795e+01,1.805799999999999983e+01,5.197099999999999653e+01,nan,nan,6.085699999999999932e+01,8.259000000000000341e+01,nan,nan,nan,nan,6.206600000000000250e+01,3.243900000000000006e+01,2.878800000000000026e+01,3.983400000000000318e+01,6.465999999999999659e+01,nan,3.003600000000000136e+01,nan,2.012900000000000134e+01,nan,nan,nan,5.770100000000000051e+01,nan,1.439799999999999969e+01,nan,6.133200000000000074e+01,nan,6.635599999999999454e+01,5.451899999999999835e+01,1.665599999999999881e+01,nan,5.989600000000000080e+01,1.986599999999999966e+01,1.257300000000000040e+01,nan,nan,1.325699999999999967e+01,5.527000000000000313e+01,1.653399999999999892e+01,nan,nan,6.419700000000000273e+01,3.035999999999999943e+01,5.682000000000000028e+01,6.522499999999999432e+01,5.845499999999999829e+01,nan,nan,5.286899999999999977e+01,6.213199999999999790e+01,6.750499999999999545e+01,6.116599999999999682e+01,6.475799999999999557e+01,nan,6.418999999999999773e+01,nan,4.312599999999999767e+01,nan,nan,2.349299999999999855e+01,nan,4.439399999999999835e+01,nan,5.818599999999999994e+01,8.044799999999999329e+01,1.856299999999999883e+01,nan,6.185499999999999687e+01,nan,nan,5.773100000000000165e+01,nan,nan,1.635900000000000176e+01,6.804999999999999716e+01,nan,2.643100000000000094e+01,6.849899999999999523e+01,7.632599999999999341e+01,2.989600000000000080e+01,6.376400000000000290e+01,1.999699999999999989e+01,5.518999999999999773e+01,3.813100000000000023e+01,nan,4.186899999999999977e+01,2.818799999999999883e+01,6.379099999999999682e+01,2.752299999999999969e+01,6.398799999999999955e+01,nan,2.097200000000000131e+01,nan,nan,2.276899999999999835e+01,1.412800000000000011e+01,4.282699999999999818e+01,9.705899999999999750e+00,5.316599999999999682e+01
nan,nan,6.406600000000000250e+01,nan,nan,2.016300000000000026e+01,nan,nan,6.632399999999999807e+01,nan,nan,nan,4.549199999999999733e+01,7.278799999999999670e+01,nan,6.656199999999999761e+01,6.042499999999999716e+01,6.099499999999999744e+01,2.373499999999999943e+01,nan,nan,nan,nan,8.321699999999999875e+01,2.550499999999999901e+01,6.708499999999999375e+01,1.889399999999999835e+01,5.245199999999999818e+01,nan,nan,8.328900000000000148e+01,8.349800000000000466e+01,nan,nan,nan,nan,6.329099999999999682e+01,4.947099999999999653e+01,3.066100000000000136e+01,4.019599999999999795e+01,6.506100000000000705e+01,nan,3.035399999999999920e+01,nan,2.178699999999999903e+01,nan,nan,nan,5.815699999999999648e+01,nan,1.452800000000000047e+01,nan,6.171900000000000119e+01,nan,6.659600000000000364e+01,5.470300000000000296e+01,1.698699999999999832e+01,nan,6.073299999999999699e+01,2.310000000000000142e+01,2.186199999999999832e+01,nan,nan,1.360699999999999932e+01,5.982699999999999818e+01,1.696199999999999974e+01,nan,nan,6.748999999999999488e+01,3.492300000000000182e+01,5.696399999999999864e+01,nan,5.856900000000000261e+01,nan,nan,5.299799999999999756e+01,6.323199999999999932e+01,6.768500000000000227e+01,6.782500000000000284e+01,6.493300000000000693e+01,nan,6.599099999999999966e+01,nan,4.418999999999999773e+01,nan,nan,2.363700000000000045e+01,nan,4.453000000000000114e+01,nan,5.845100000000000051e+01,nan,2.048900000000000077e+01,nan,6.228600000000000136e+01,nan,nan,6.615800000000000125e+01,nan,nan,1.650199999999999889e+01,6.829300000000000637e+01,nan,3.039499999999999957e+01,6.905800000000000693e+01,7.856100000000000705e+01,3.183399999999999963e+01,6.409000000000000341e+01,2.085800000000000054e+01,6.213199999999999790e+01,3.896099999999999852e+01,nan,5.428900000000000148e+01,2.892999999999999972e+01,6.432899999999999352e+01,2.912199999999999989e+01,6.439000000000000057e+01,nan,2.189000000000000057e+01,nan,nan,2.283200000000000074e+01,1.427800000000000047e+01,4.336599999999999966e+01,9.966100000000000847e+00,5.326899999999999835e+01
nan,nan,6.418899999999999295e+01,nan,nan,2.029100000000000037e+01,nan,nan,6.803700000000000614e+01,nan,nan,nan,4.675399999999999778e+01,7.305700000000000216e+01,nan,7.542700000000000671e+01,6.092300000000000182e+01,6.226200000000000045e+01,2.402299999999999969e+01,nan,nan,nan,nan,nan,2.573100000000000165e+01,6.799099999999999966e+01,1.900100000000000122e+01,6.617300000000000182e+01,nan,nan,8.346399999999999864e+01,nan,nan,nan,nan,nan,6.372500000000000142e+01,4.971699999999999875e+01,3.086400000000000077e+01,4.032800000000000296e+01,6.525000000000000000e+01,nan,3.232500000000000284e+01,nan,2.189600000000000080e+01,nan,nan,nan,5.883700000000000330e+01,nan,1.915899999999999892e+01,nan,6.186500000000000199e+01,nan,7.262099999999999511e+01,5.559599999999999653e+01,1.896499999999999986e+01,nan,6.213199999999999790e+01,2.436299999999999955e+01,3.750800000000000267e+01,nan,nan,2.601999999999999957e+01,6.548699999999999477e+01,1.710500000000000043e+01,nan,nan,6.759999999999999432e+01,3.541700000000000159e+01,5.709499999999999886e+01,nan,6.335099999999999909e+01,nan,nan,5.845499999999999829e+01,6.335600000000000165e+01,6.909300000000000352e+01,6.961700000000000443e+01,6.523799999999999955e+01,nan,6.612500000000000000e+01,nan,4.436200000000000188e+01,nan,nan,2.865899999999999892e+01,nan,4.706600000000000250e+01,nan,5.868999999999999773e+01,nan,2.100600000000000023e+01,nan,6.316100000000000136e+01,nan,nan,7.695600000000000307e+01,nan,nan,1.799599999999999866e+01,6.888599999999999568e+01,nan,3.085800000000000054e+01,6.918500000000000227e+01,7.872100000000000364e+01,3.489900000000000091e+01,6.465500000000000114e+01,2.123999999999999844e+01,6.245600000000000307e+01,3.996500000000000341e+01,nan,5.439000000000000057e+01,2.993499999999999872e+01,6.734900000000000375e+01,3.239500000000000313e+01,6.449599999999999511e+01,nan,2.307199999999999918e+01,nan,nan,2.409600000000000009e+01,1.482499999999999929e+01,4.350200000000000244e+01,1.008900000000000041e+01,5.340299999999999869e+01
nan,nan,6.479699999999999704e+01,nan,nan,2.042399999999999949e+01,nan,nan,7.929099999999999682e+01,nan,nan,nan,4.701700000000000301e+01,7.489300000000000068e+01,nan,nan,6.152900000000000347e+01,6.244700000000000273e+01,3.456900000000000261e+01,nan,nan,nan,nan,nan,2.779500000000000171e+01,6.849099999999999966e+01,2.064000000000000057e+01,6.632999999999999829e+01,nan,nan,8.395499999999999829e+01,nan,nan,nan,nan,nan,6.422599999999999909e+01,5.542799999999999727e+01,3.302100000000000080e+01,4.070199999999999818e+01,6.599399999999999977e+01,nan,3.446500000000000341e+01,nan,2.295899999999999963e+01,nan,nan,nan,6.650400000000000489e+01,nan,2.123000000000000043e+01,nan,6.236500000000000199e+01,nan,7.348600000000000421e+01,5.700099999999999767e+01,1.912999999999999901e+01,nan,6.246099999999999852e+01,2.456599999999999895e+01,4.743599999999999994e+01,nan,nan,2.812900000000000134e+01,6.672499999999999432e+01,1.793700000000000117e+01,nan,nan,6.785699999999999932e+01,4.012199999999999989e+01,5.901800000000000068e+01,nan,6.535999999999999943e+01,nan,nan,5.856700000000000017e+01,6.516500000000000625e+01,7.973499999999999943e+01,6.992600000000000193e+01,6.603199999999999648e+01,nan,6.661899999999999977e+01,nan,5.086599999999999966e+01,nan,nan,2.923100000000000165e+01,nan,4.756600000000000250e+01,nan,5.932000000000000028e+01,nan,2.112600000000000122e+01,nan,6.526800000000000068e+01,nan,nan,7.715300000000000580e+01,nan,nan,1.812500000000000000e+01,6.909799999999999898e+01,nan,3.106400000000000006e+01,7.413500000000000512e+01,nan,5.082500000000000284e+01,6.516700000000000159e+01,2.146399999999999864e+01,6.353699999999999903e+01,4.029699999999999704e+01,nan,5.453000000000000114e+01,2.999399999999999977e+01,6.772899999999999920e+01,3.312800000000000011e+01,6.513500000000000512e+01,nan,2.323600000000000065e+01,nan,nan,3.336699999999999733e+01,1.533000000000000007e+01,4.363300000000000267e+01,1.023099999999999987e+01,5.553000000000000114e+01
nan,nan,6.512500000000000000e+01,nan,nan,2.067399999999999949e+01,nan,nan,7.968699999999999761e+01,nan,nan,nan,4.873499999999999943e+01,7.695300000000000296e+01,nan,nan,6.226100000000000279e+01,6.359599999999999653e+01,3.490200000000000102e+01,nan,nan,nan,nan,nan,2.989900000000000091e+01,7.048799999999999955e+01,2.083299999999999841e+01,6.645699999999999363e+01,nan,nan,nan,nan,nan,nan,nan,nan,6.472199999999999420e+01,5.589500000000000313e+01,3.413400000000000034e+01,4.103000000000000114e+01,6.613299999999999557e+01,nan,3.489900000000000091e+01,nan,2.303800000000000026e+01,nan,nan,nan,6.665000000000000568e+01,nan,2.136299999999999955e+01,nan,6.966400000000000148e+01,nan,7.371500000000000341e+01,6.026400000000000290e+01,1.946099999999999852e+01,nan,6.345700000000000074e+01,2.490599999999999881e+01,4.757099999999999795e+01,nan,nan,2.969200000000000017e+01,6.722299999999999898e+01,1.952100000000000080e+01,nan,nan,7.535200000000000387e+01,4.023700000000000188e+01,5.948899999999999721e+01,nan,7.300000000000000000e+01,nan,nan,6.228999999999999915e+01,6.546200000000000330e+01,7.995399999999999352e+01,7.005400000000000205e+01,6.616200000000000614e+01,nan,6.753300000000000125e+01,nan,5.226599999999999824e+01,nan,nan,2.933500000000000085e+01,nan,5.625600000000000023e+01,nan,5.954999999999999716e+01,nan,2.172700000000000031e+01,nan,6.545499999999999829e+01,nan,nan,nan,nan,nan,2.185600000000000165e+01,7.648399999999999466e+01,nan,3.139900000000000091e+01,7.442900000000000205e+01,nan,6.051700000000000301e+01,6.532599999999999341e+01,2.156700000000000017e+01,6.429200000000000159e+01,4.065500000000000114e+01,nan,5.522699999999999676e+01,4.702400000000000091e+01,6.819599999999999795e+01,3.809799999999999898e+01,6.545600000000000307e+01,nan,2.349800000000000111e+01,nan,nan,3.349399999999999977e+01,1.576500000000000057e+01,4.439800000000000324e+01,1.053700000000000081e+01,6.245700000000000074e+01
nan,nan,6.599299999999999500e+01,nan,nan,2.089999999999999858e+01,nan,nan,8.078799999999999670e+01,nan,nan,nan,5.026400000000000290e+01,7.998699999999999477e+01,nan,nan,6.919199999999999307e+01,6.368900000000000006e+01,4.466499999999999915e+01,nan,nan,nan,nan,nan,3.639900000000000091e+01,nan,2.109199999999999875e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.516100000000000136e+01,5.605599999999999739e+01,3.432399999999999807e+01,4.156799999999999784e+01,6.642799999999999727e+01,nan,3.577300000000000324e+01,nan,2.372700000000000031e+01,nan,nan,nan,6.932899999999999352e+01,nan,2.143499999999999872e+01,nan,6.979200000000000159e+01,nan,7.452700000000000102e+01,6.249199999999999733e+01,2.026500000000000057e+01,nan,6.709699999999999420e+01,2.502199999999999847e+01,4.815400000000000347e+01,nan,nan,5.335999999999999943e+01,6.736700000000000443e+01,1.983099999999999952e+01,nan,nan,nan,4.235900000000000176e+01,5.970000000000000284e+01,nan,8.515800000000000125e+01,nan,nan,6.268500000000000227e+01,6.645300000000000296e+01,8.026000000000000512e+01,7.656100000000000705e+01,6.676500000000000057e+01,nan,6.773099999999999454e+01,nan,6.532299999999999329e+01,nan,nan,3.289500000000000313e+01,nan,5.638400000000000034e+01,nan,5.978399999999999892e+01,nan,2.209100000000000108e+01,nan,6.585999999999999943e+01,nan,nan,nan,nan,nan,2.728699999999999903e+01,7.683199999999999363e+01,nan,3.546000000000000085e+01,7.455599999999999739e+01,nan,6.362400000000000233e+01,6.546099999999999852e+01,4.706300000000000239e+01,6.535699999999999932e+01,4.083200000000000074e+01,nan,5.675900000000000034e+01,5.012899999999999778e+01,6.848900000000000432e+01,3.821999999999999886e+01,6.566299999999999670e+01,nan,2.362399999999999878e+01,nan,nan,3.489500000000000313e+01,1.603099999999999881e+01,4.592799999999999727e+01,1.110200000000000031e+01,6.289800000000000324e+01
nan,nan,6.640300000000000580e+01,nan,nan,2.133599999999999852e+01,nan,nan,nan,nan,nan,nan,5.039699999999999847e+01,8.198300000000000409e+01,nan,nan,7.176800000000000068e+01,6.731499999999999773e+01,4.475900000000000034e+01,nan,nan,nan,nan,nan,3.665999999999999659e+01,nan,2.123999999999999844e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.593300000000000693e+01,5.638799999999999812e+01,3.655299999999999727e+01,4.166400000000000148e+01,6.661700000000000443e+01,nan,3.609599999999999653e+01,nan,3.012300000000000111e+01,nan,nan,nan,7.308599999999999852e+01,nan,2.224200000000000088e+01,nan,8.386499999999999488e+01,nan,7.475600000000000023e+01,6.619799999999999329e+01,2.059700000000000131e+01,nan,6.723199999999999932e+01,2.583200000000000074e+01,5.572699999999999676e+01,nan,nan,5.356199999999999761e+01,7.439100000000000534e+01,2.010399999999999920e+01,nan,nan,nan,4.902700000000000102e+01,5.992000000000000171e+01,nan,8.546200000000000330e+01,nan,nan,6.308899999999999864e+01,6.701900000000000546e+01,nan,7.679900000000000659e+01,6.706300000000000239e+01,nan,6.886599999999999966e+01,nan,6.625400000000000489e+01,nan,nan,5.005700000000000216e+01,nan,5.815200000000000102e+01,nan,6.060399999999999920e+01,nan,2.536899999999999977e+01,nan,6.619299999999999784e+01,nan,nan,nan,nan,nan,3.086700000000000088e+01,7.712999999999999545e+01,nan,3.635799999999999699e+01,nan,nan,6.422400000000000375e+01,6.592499999999999716e+01,4.743200000000000216e+01,6.555500000000000682e+01,5.346399999999999864e+01,nan,5.689800000000000324e+01,5.689699999999999847e+01,7.478600000000000136e+01,3.838900000000000290e+01,6.636299999999999955e+01,nan,2.469699999999999918e+01,nan,nan,3.689399999999999835e+01,1.643199999999999861e+01,4.599499999999999744e+01,1.160500000000000043e+01,6.365899999999999892e+01
nan,nan,7.343399999999999750e+01,nan,nan,2.236899999999999977e+01,nan,nan,nan,nan,nan,nan,5.066199999999999903e+01,nan,nan,nan,8.371800000000000352e+01,6.773199999999999932e+01,4.509400000000000119e+01,nan,nan,nan,nan,nan,3.686399999999999721e+01,nan,2.146799999999999997e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.606000000000000227e+01,5.856000000000000227e+01,4.466499999999999915e+01,4.646800000000000352e+01,6.705200000000000671e+01,nan,3.820700000000000074e+01,nan,3.022700000000000031e+01,nan,nan,nan,nan,nan,2.266700000000000159e+01,nan,nan,nan,7.499299999999999500e+01,6.950100000000000477e+01,2.218700000000000117e+01,nan,6.756600000000000250e+01,2.597100000000000009e+01,5.615899999999999892e+01,nan,nan,5.368500000000000227e+01,7.528799999999999670e+01,2.049699999999999989e+01,nan,nan,nan,5.068800000000000239e+01,6.658799999999999386e+01,nan,8.592700000000000671e+01,nan,nan,6.521800000000000352e+01,8.256100000000000705e+01,nan,7.694599999999999795e+01,6.859099999999999397e+01,nan,6.983400000000000318e+01,nan,6.776000000000000512e+01,nan,nan,5.108800000000000097e+01,nan,5.872699999999999676e+01,nan,7.195799999999999841e+01,nan,2.556700000000000017e+01,nan,6.652899999999999636e+01,nan,nan,nan,nan,nan,3.099399999999999977e+01,nan,nan,3.945900000000000318e+01,nan,nan,6.508599999999999852e+01,6.606600000000000250e+01,4.772999999999999687e+01,6.572100000000000364e+01,6.339200000000000301e+01,nan,5.713100000000000023e+01,5.770000000000000284e+01,7.496399999999999864e+01,3.859899999999999665e+01,6.659099999999999397e+01,nan,2.502799999999999869e+01,nan,nan,3.808800000000000097e+01,1.780099999999999838e+01,4.813799999999999812e+01,1.330799999999999983e+01,6.409499999999999886e+01
nan,nan,7.355899999999999750e+01,nan,nan,2.250100000000000122e+01,nan,nan,nan,nan,nan,nan,5.427100000000000080e+01,nan,nan,nan,8.403300000000000125e+01,7.886299999999999955e+01,4.535799999999999699e+01,nan,nan,nan,nan,nan,4.042600000000000193e+01,nan,2.160000000000000142e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.635500000000000398e+01,5.885099999999999909e+01,4.477000000000000313e+01,4.675900000000000034e+01,6.716800000000000637e+01,nan,4.299699999999999989e+01,nan,3.197100000000000009e+01,nan,nan,nan,nan,nan,2.316100000000000136e+01,nan,nan,nan,7.562800000000000011e+01,7.122499999999999432e+01,2.442599999999999838e+01,nan,6.826399999999999579e+01,2.636700000000000088e+01,5.633400000000000318e+01,nan,nan,5.382600000000000051e+01,7.589499999999999602e+01,2.062099999999999866e+01,nan,nan,nan,5.076700000000000301e+01,6.865300000000000580e+01,nan,8.639600000000000080e+01,nan,nan,6.556100000000000705e+01,nan,nan,7.720300000000000296e+01,6.919299999999999784e+01,nan,7.489700000000000557e+01,nan,7.503199999999999648e+01,nan,nan,5.535900000000000176e+01,nan,6.432599999999999341e+01,nan,7.382200000000000273e+01,nan,2.603399999999999892e+01,nan,6.779200000000000159e+01,nan,nan,nan,nan,nan,3.499499999999999744e+01,nan,nan,4.423299999999999699e+01,nan,nan,6.596399999999999864e+01,6.679600000000000648e+01,6.069700000000000273e+01,6.593399999999999750e+01,6.505899999999999750e+01,nan,6.938700000000000045e+01,6.249300000000000210e+01,7.961700000000000443e+01,3.956300000000000239e+01,6.725499999999999545e+01,nan,2.580300000000000082e+01,nan,nan,3.966299999999999670e+01,1.830399999999999849e+01,4.919899999999999807e+01,1.343900000000000006e+01,6.422899999999999920e+01
