12.089,NaN,60.071,172.64,63.173,NaN,NaN,NaN,NaN,NaN,240.75,NaN,231.68,175.58,89.554,NaN,NaN,NaN,108.14,NaN,146.22,225.11,181.72,191.72,109.13,157.82,NaN,199.01,80.298,NaN,141.58,78.136,158.81,163.56,179.25,NaN,155.99,172.62,NaN,163.62,NaN,NaN,191.02,117.81,NaN,226,179.29,189.84,59.231,177.55,55.903,143.76,NaN,179.18,115.03,NaN,172.19,NaN,190.29,NaN,143.45,218.41,NaN,NaN,NaN,187.76,142.06,174.38,NaN,120.86,NaN,174.65,163.46,236.31,90.401,NaN,NaN,NaN,NaN,NaN,NaN,165.87,NaN,NaN,NaN,NaN,107.59,NaN,177.05,NaN,NaN,NaN,165.95,148.61,204.69,200.19,NaN,172.23,102.68,218.35,228.87,NaN,111.73,NaN,198.83,225.99,169.85,229.64,86.489,224.71,219.54,NaN,218.2,NaN,244.51,217.48,219.8,226.37,124.16,121.15,NaN,NaN,NaN,151.49,79.497,148.01,NaN,218.29,77.489,163.81,215.92,136.59,NaN,NaN,NaN,115.81,111.65,NaN,217.74,NaN,155.35,NaN,NaN,NaN,69.757,219.11,NaN,145.52,NaN,NaN,NaN,200.45,218.27,NaN,180.95,NaN,NaN,NaN,NaN,NaN,NaN,92.061,204.62,115.46,65.696,118.16,95.612,97.821,221.75,NaN,235.52,74.718,117.19,159.08,172.34,NaN,155.92,NaN,144.82,122,215.08,88.421,120.94,69.671,122.65,58.853,80.684,NaN,117.49,NaN,74.894,126.79,241.74,105.59,33.436,81.425
12.197,NaN,60.254,173.75,63.701,NaN,NaN,NaN,NaN,NaN,241.02,NaN,231.95,179.09,90.057,NaN,NaN,NaN,111.04,NaN,146.39,225.75,182.05,204.62,155.13,168.64,NaN,215.34,88.414,NaN,143.03,78.768,159.61,171.59,187.69,NaN,157.79,172.76,NaN,163.82,NaN,NaN,214.74,118.18,NaN,229.03,191.72,190.12,78.495,178.19,70.218,143.88,NaN,180.39,116.04,NaN,189.34,NaN,190.45,NaN,152.44,219.05,NaN,NaN,NaN,189.62,142.19,179.55,NaN,121,NaN,174.89,163.62,236.62,90.587,NaN,NaN,NaN,NaN,NaN,NaN,172.56,NaN,NaN,NaN,NaN,114.93,NaN,177.25,NaN,NaN,NaN,175.89,149.34,NaN,205.54,NaN,189.68,106.11,219.31,229.64,NaN,111.83,NaN,199.32,227.42,172.11,229.92,86.726,224.84,219.68,NaN,218.48,NaN,244.65,217.75,235.01,235.38,124.29,123.25,NaN,NaN,NaN,151.62,80.648,157.68,NaN,241.68,77.69,164.59,220.55,152.46,NaN,NaN,NaN,116.13,113.1,NaN,218.31,NaN,156.94,NaN,NaN,NaN,81.437,220.82,NaN,145.78,NaN,NaN,NaN,201.05,218.51,NaN,189.78,NaN,NaN,NaN,NaN,NaN,NaN,103.07,218.98,140.68,65.799,120.9,106.96,98.724,223.36,NaN,243.93,75.252,120.92,168.91,173.74,NaN,171.75,NaN,145.02,122.37,223.21,89.099,125.56,69.8,127.23,58.961,80.801,NaN,125.52,NaN,75.09,128.66,NaN,106.69,35.197,81.625
13.558,NaN,61.533,174.17,64.524,NaN,NaN,NaN,NaN,NaN,242.2,NaN,NaN,180.32,90.547,NaN,NaN,NaN,118.16,NaN,147.6,247.38,182.32,204.76,155.78,168.85,NaN,215.45,88.588,NaN,151.52,79.321,163.43,175.03,189.02,NaN,158.17,173.56,NaN,164.08,NaN,NaN,215.42,154.69,NaN,NaN,191.85,190.47,80.427,179.01,81.687,157.58,NaN,189.52,122.96,NaN,189.42,NaN,190.84,NaN,152.59,220.16,NaN,NaN,NaN,189.85,146.19,187.71,NaN,125.01,NaN,174.99,163.76,236.75,91.99,NaN,NaN,NaN,NaN,NaN,NaN,189.51,NaN,NaN,NaN,NaN,115.16,NaN,177.79,NaN,NaN,NaN,203.1,149.52,NaN,205.88,NaN,189.75,106.28,221.15,NaN,NaN,117.55,NaN,201.5,233.98,172.35,NaN,88.887,231.62,225.88,NaN,219.02,NaN,NaN,219.11,235.28,235.51,127.71,140.85,NaN,NaN,NaN,153.86,87.77,163.72,NaN,NaN,78.097,173.69,221.05,157.65,NaN,NaN,NaN,116.76,113.53,NaN,218.44,NaN,157.08,NaN,NaN,NaN,81.922,224.7,NaN,145.89,NaN,NaN,NaN,201.19,219.6,NaN,219.11,NaN,NaN,NaN,NaN,NaN,NaN,106.99,219.11,142.99,69.571,121,107.46,98.814,243.64,NaN,244.13,75.594,142.02,169.01,173.95,NaN,171.85,NaN,145.32,127.18,226.71,89.525,125.66,71.25,127.36,59.092,87.782,NaN,126.01,NaN,75.722,129.18,NaN,106.83,35.27,86.127
13.936,NaN,62.265,175.05,64.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.51,90.688,NaN,NaN,NaN,118.37,NaN,153.36,NaN,182.58,205.08,174.96,169.02,NaN,224.76,90.75,NaN,154.49,88.403,163.56,178.82,189.66,NaN,158.38,174.65,NaN,164.82,NaN,NaN,216.14,155.34,NaN,NaN,204.21,191.05,81.221,188.88,81.867,168.46,NaN,189.86,123.08,NaN,189.58,NaN,199.11,NaN,153.01,222.21,NaN,NaN,NaN,203.45,156.6,188.09,NaN,131.08,NaN,175.48,168.28,244.13,92.083,NaN,NaN,NaN,NaN,NaN,NaN,189.75,NaN,NaN,NaN,NaN,116.15,NaN,177.89,NaN,NaN,NaN,221.46,149.91,NaN,206.26,NaN,189.98,107.39,221.89,NaN,NaN,128.01,NaN,203.35,234.11,172.48,NaN,95.623,231.75,244.05,NaN,219.14,NaN,NaN,221.04,235.51,238.47,136.66,142.15,NaN,NaN,NaN,154.98,90.656,163.85,NaN,NaN,78.929,175.61,227.44,158.08,NaN,NaN,NaN,117.08,119.62,NaN,235.95,NaN,163.46,NaN,NaN,NaN,83.498,224.82,NaN,147.72,NaN,NaN,NaN,207.54,219.77,NaN,222.21,NaN,NaN,NaN,NaN,NaN,NaN,107.5,220.37,143.64,69.83,140.69,107.62,99.267,NaN,NaN,NaN,77.955,142.08,170.04,189.39,NaN,172.56,NaN,145.95,127.32,227.31,92.117,126.81,71.367,146.76,59.231,88.964,NaN,126.16,NaN,75.857,133.12,NaN,114.62,36.292,87.466
14.565,NaN,75.154,189.12,65.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.85,154.97,NaN,NaN,NaN,119.59,NaN,153.58,NaN,198.71,206.22,175.09,172.56,NaN,235.47,174.25,NaN,154.82,88.959,164.84,179.29,189.78,NaN,169.78,175.04,NaN,165.16,NaN,NaN,216.94,155.49,NaN,NaN,205.08,201.32,81.832,189.39,83.346,168.59,NaN,190.02,142.06,NaN,198.07,NaN,220.52,NaN,153.15,224.72,NaN,NaN,NaN,203.81,157.64,189.05,NaN,134.86,NaN,175.94,170.69,NaN,101.75,NaN,NaN,NaN,NaN,NaN,NaN,189.99,NaN,NaN,NaN,NaN,116.63,NaN,191.77,NaN,NaN,NaN,221.81,150.05,NaN,218.97,NaN,191.04,115.98,222.22,NaN,NaN,128.09,NaN,215.32,244.18,193.89,NaN,102.46,238.45,244.31,NaN,229.05,NaN,NaN,221.34,NaN,238.61,137.29,143.02,NaN,NaN,NaN,155.88,90.793,174.38,NaN,NaN,80.565,175.72,230.85,168.43,NaN,NaN,NaN,117.43,119.76,NaN,236.08,NaN,166.76,NaN,NaN,NaN,95.42,235.95,NaN,148.03,NaN,NaN,NaN,207.64,221.85,NaN,222.35,NaN,NaN,NaN,NaN,NaN,NaN,107.62,220.58,145.08,70.927,144.82,110.66,107.66,NaN,NaN,NaN,78.085,142.79,180.49,189.78,NaN,173.33,NaN,146.38,133.06,227.45,92.266,135.25,71.828,155.98,63.519,90.488,NaN,126.75,NaN,77.964,150.12,NaN,114.72,45.424,88.223
15.563,NaN,75.854,191.06,66.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185.22,155.52,NaN,NaN,NaN,119.73,NaN,162.69,NaN,198.95,206.55,175.55,174.96,NaN,238.44,188.84,NaN,165.35,89.95,171.49,196.57,221.75,NaN,171.25,175.64,NaN,166.49,NaN,NaN,232.04,155.88,NaN,NaN,205.48,201.68,82.759,189.91,106.48,168.91,NaN,201.59,142.31,NaN,198.78,NaN,221.28,NaN,153.33,237.35,NaN,NaN,NaN,218.35,157.88,189.45,NaN,135,NaN,176.55,170.93,NaN,128.21,NaN,NaN,NaN,NaN,NaN,NaN,206.01,NaN,NaN,NaN,NaN,134.79,NaN,222.11,NaN,NaN,NaN,221.95,163.43,NaN,219.07,NaN,216.17,116.13,NaN,NaN,NaN,147.19,NaN,215.45,NaN,194.22,NaN,106.96,243.84,NaN,NaN,243.9,NaN,NaN,225.25,NaN,NaN,157.52,155.03,NaN,NaN,NaN,162.74,91.485,174.62,NaN,NaN,80.757,176.08,241.74,168.58,NaN,NaN,NaN,118.61,137.06,NaN,238.24,NaN,167.48,NaN,NaN,NaN,102.97,NaN,NaN,148.18,NaN,NaN,NaN,215.45,235.28,NaN,224.71,NaN,NaN,NaN,NaN,NaN,NaN,108.39,228.8,155.52,71.269,154.69,110.92,109.04,NaN,NaN,NaN,78.955,143.88,182.12,191.18,NaN,180.08,NaN,146.45,133.16,229.22,96.519,135.32,80.355,181.14,75.525,90.618,NaN,132.21,NaN,78.091,150.21,NaN,114.9,47.257,90.557
15.935,NaN,76.261,198.28,77.664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.37,155.93,NaN,NaN,NaN,140.99,NaN,162.86,NaN,199.15,218.71,176.75,180.46,NaN,NaN,189.38,NaN,176.99,90.465,171.75,196.69,221.94,NaN,172.09,175.99,NaN,168.65,NaN,NaN,238.46,155.98,NaN,NaN,206.24,215.28,83.602,190.52,114.65,170.69,NaN,202,155.75,NaN,198.89,NaN,222.07,NaN,153.55,238.45,NaN,NaN,NaN,231.09,158.09,189.75,NaN,148.58,NaN,187.01,171.58,NaN,128.61,NaN,NaN,NaN,NaN,NaN,NaN,206.39,NaN,NaN,NaN,NaN,155.14,NaN,225.19,NaN,NaN,NaN,222.19,178.28,NaN,220.31,NaN,216.81,116.26,NaN,NaN,NaN,147.66,NaN,216.74,NaN,224.97,NaN,107.45,NaN,NaN,NaN,NaN,NaN,NaN,225.38,NaN,NaN,168.58,157.68,NaN,NaN,NaN,163.65,91.825,174.72,NaN,NaN,80.897,189.11,243.94,169.42,NaN,NaN,NaN,119.63,137.18,NaN,238.38,NaN,172.04,NaN,NaN,NaN,103.1,NaN,NaN,150.52,NaN,NaN,NaN,216.37,235.96,NaN,224.84,NaN,NaN,NaN,NaN,NaN,NaN,115.95,228.92,155.92,75.864,154.78,117.89,116.26,NaN,NaN,NaN,79.669,144.56,185.79,198.28,NaN,184.09,NaN,150.11,145.59,232.48,97.987,135.52,84.901,189.72,80.391,91.464,NaN,132.98,NaN,79.67,153.72,NaN,118.55,47.392,91.287
16.091,NaN,77.721,198.42,80.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.28,173.22,NaN,NaN,NaN,156.17,NaN,163.21,NaN,199.41,219.01,177.02,182.08,NaN,NaN,189.75,NaN,183.42,91.526,171.94,197.49,224.75,NaN,177.81,176.87,NaN,169.95,NaN,NaN,243.52,156.69,NaN,NaN,206.42,217.17,84.052,190.74,114.79,171.58,NaN,226.55,155.99,NaN,NaN,NaN,222.6,NaN,154.54,243.98,NaN,NaN,NaN,231.6,171.78,246.1,NaN,152.38,NaN,187.18,172.55,NaN,129.26,NaN,NaN,NaN,NaN,NaN,NaN,220.09,NaN,NaN,NaN,NaN,155.64,NaN,225.28,NaN,NaN,NaN,222.31,178.82,NaN,220.71,NaN,219.34,119.73,NaN,NaN,NaN,147.78,NaN,220.67,NaN,225.09,NaN,107.6,NaN,NaN,NaN,NaN,NaN,NaN,226.01,NaN,NaN,168.88,158.11,NaN,NaN,NaN,172.12,93.583,185.97,NaN,NaN,81.054,190.34,NaN,169.66,NaN,NaN,NaN,122.42,137.33,NaN,245.78,NaN,172.19,NaN,NaN,NaN,115.72,NaN,NaN,152.22,NaN,NaN,NaN,229.68,236.4,NaN,238.33,NaN,NaN,NaN,NaN,NaN,NaN,116.06,240.88,156.68,80.984,155.36,120.12,116.38,NaN,NaN,NaN,80.519,157.68,188.68,198.42,NaN,184.22,NaN,150.22,145.89,232.58,98.247,135.69,94.116,189.85,80.46,93.427,NaN,138.08,NaN,79.8,159.61,NaN,119.99,51.86,99.163
16.237,NaN,79.465,198.88,80.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.14,188.74,NaN,NaN,NaN,156.29,NaN,163.76,NaN,200.04,219.52,177.28,188.68,NaN,NaN,190.35,NaN,189.59,92.986,179.26,197.62,225.11,NaN,177.92,177.29,NaN,170.09,NaN,NaN,243.81,157.08,NaN,NaN,219.61,217.58,84.159,191.05,117.05,171.75,NaN,227.07,190.76,NaN,NaN,NaN,240.75,NaN,155.13,244.18,NaN,NaN,NaN,244.09,174.65,NaN,NaN,153.45,NaN,206.41,179.62,NaN,130.26,NaN,NaN,NaN,NaN,NaN,NaN,225.33,NaN,NaN,NaN,NaN,157.66,NaN,NaN,NaN,NaN,NaN,238.35,185.05,NaN,NaN,NaN,232.07,122.53,NaN,NaN,NaN,148.44,NaN,230.38,NaN,227.32,NaN,107.93,NaN,NaN,NaN,NaN,NaN,NaN,230.14,NaN,NaN,169.19,162.65,NaN,NaN,NaN,181.12,93.936,187.03,NaN,NaN,87.229,191.05,NaN,169.83,NaN,NaN,NaN,123.58,145.75,NaN,NaN,NaN,172.31,NaN,NaN,NaN,115.85,NaN,NaN,153.92,NaN,NaN,NaN,229.77,238.31,NaN,238.54,NaN,NaN,NaN,NaN,NaN,NaN,116.18,NaN,164.42,85.92,155.51,120.81,127.56,NaN,NaN,NaN,87.031,157.79,218.48,199.45,NaN,186.81,NaN,151.69,157.56,233.35,98.762,135.82,94.228,191.97,81.923,93.58,NaN,142.58,NaN,80.286,163.56,NaN,125.59,52.46,99.266
16.426,NaN,80.393,199.11,86.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.28,189.55,NaN,NaN,NaN,158.22,NaN,164.92,NaN,200.24,241.14,179.27,197.4,NaN,NaN,190.61,NaN,197.64,93.189,179.45,197.97,226.01,NaN,183.44,181.19,NaN,170.77,NaN,NaN,243.97,157.63,NaN,NaN,220.4,217.91,86.099,200.01,121.55,172.09,NaN,NaN,191.02,NaN,NaN,NaN,NaN,NaN,155.26,NaN,NaN,NaN,NaN,NaN,174.79,NaN,NaN,155.12,NaN,207.54,183.01,NaN,134.79,NaN,NaN,NaN,NaN,NaN,NaN,225.51,NaN,NaN,NaN,NaN,163.58,NaN,NaN,NaN,NaN,NaN,238.41,185.42,NaN,NaN,NaN,232.18,122.63,NaN,NaN,NaN,148.83,NaN,230.48,NaN,227.45,NaN,108.99,NaN,NaN,NaN,NaN,NaN,NaN,230.38,NaN,NaN,175.72,163.12,NaN,NaN,NaN,188.38,94.067,187.21,NaN,NaN,88.048,191.19,NaN,174.66,NaN,NaN,NaN,123.68,145.9,NaN,NaN,NaN,172.55,NaN,NaN,NaN,116.9,NaN,NaN,159.11,NaN,NaN,NaN,243.91,238.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.86,NaN,167.62,86.025,155.89,120.96,134.28,NaN,NaN,NaN,88.38,163.22,219.15,215.13,NaN,192.92,NaN,157.61,172.57,233.8,101.07,140.99,95.321,192.08,82.225,93.759,NaN,144.11,NaN,81.264,164.82,NaN,126.81,52.927,103.06
16.538,NaN,85.129,199.3,87.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.66,189.74,NaN,NaN,NaN,163.52,NaN,165.59,NaN,200.59,241.31,190.49,201.49,NaN,NaN,190.88,NaN,206.22,93.581,183.14,209.22,227.11,NaN,183.56,181.42,NaN,171.73,NaN,NaN,NaN,157.99,NaN,NaN,222.37,218.52,87.219,214.47,142.16,189.52,NaN,NaN,191.35,NaN,NaN,NaN,NaN,NaN,155.49,NaN,NaN,NaN,NaN,NaN,174.92,NaN,NaN,156.02,NaN,207.65,183.52,NaN,134.99,NaN,NaN,NaN,NaN,NaN,NaN,225.64,NaN,NaN,NaN,NaN,163.69,NaN,NaN,NaN,NaN,NaN,244.1,185.88,NaN,NaN,NaN,233.2,122.78,NaN,NaN,NaN,153.43,NaN,235.21,NaN,231.62,NaN,109.55,NaN,NaN,NaN,NaN,NaN,NaN,232.82,NaN,NaN,180.29,163.92,NaN,NaN,NaN,188.75,95.465,199.45,NaN,NaN,88.256,191.37,NaN,180.29,NaN,NaN,NaN,130.03,152.48,NaN,NaN,NaN,172.92,NaN,NaN,NaN,124.55,NaN,NaN,159.58,NaN,NaN,NaN,244.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.96,NaN,176.23,86.262,156.69,125.25,136.08,NaN,NaN,NaN,88.494,163.45,219.65,215.75,NaN,197.47,NaN,158.21,172.79,234.86,101.63,153.48,95.491,215.35,83.553,93.934,NaN,145.61,NaN,95.391,168.41,NaN,130.95,53.962,107.65
16.795,NaN,90.569,215.05,88.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,202.62,190.38,NaN,NaN,NaN,163.67,NaN,175.59,NaN,201.95,NaN,190.78,201.81,NaN,NaN,200.2,NaN,206.33,93.934,184.61,209.42,245.95,NaN,193.1,182.37,NaN,171.85,NaN,NaN,NaN,158.12,NaN,NaN,222.58,228.85,87.358,215.47,145.92,189.76,NaN,NaN,191.72,NaN,NaN,NaN,NaN,NaN,155.98,NaN,NaN,NaN,NaN,NaN,177.68,NaN,NaN,156.15,NaN,219.04,191,NaN,139.69,NaN,NaN,NaN,NaN,NaN,NaN,225.94,NaN,NaN,NaN,NaN,164.84,NaN,NaN,NaN,NaN,NaN,244.21,212.48,NaN,NaN,NaN,235.52,122.9,NaN,NaN,NaN,155.41,NaN,235.44,NaN,236.3,NaN,110.65,NaN,NaN,NaN,NaN,NaN,NaN,233.48,NaN,NaN,183.12,164.92,NaN,NaN,NaN,203.25,106.83,210.05,NaN,NaN,99.292,191.85,NaN,180.49,NaN,NaN,NaN,133.11,152.63,NaN,NaN,NaN,173.44,NaN,NaN,NaN,124.95,NaN,NaN,159.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.65,NaN,176.36,86.452,168.01,130.05,139.96,NaN,NaN,NaN,89.559,163.85,219.75,216.18,NaN,197.62,NaN,159.55,185.52,234.98,103.09,155.42,95.618,215.45,83.692,95.465,NaN,145.91,NaN,98.219,168.51,NaN,132.78,54.157,111.06
16.906,NaN,90.749,215.62,90.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.17,190.72,NaN,NaN,NaN,163.78,NaN,176.57,NaN,202.08,NaN,191.08,213.17,NaN,NaN,200.88,NaN,206.61,95.465,185.39,210.38,NaN,NaN,193.29,184.07,NaN,172.55,NaN,NaN,NaN,168.01,NaN,NaN,238.74,229.12,87.995,227.53,148.25,216.74,NaN,NaN,218.24,NaN,NaN,NaN,NaN,NaN,166,NaN,NaN,NaN,NaN,NaN,213.51,NaN,NaN,157.42,NaN,219.67,197.59,NaN,139.92,NaN,NaN,NaN,NaN,NaN,NaN,235.44,NaN,NaN,NaN,NaN,165.64,NaN,NaN,NaN,NaN,NaN,NaN,221.77,NaN,NaN,NaN,238.47,123.05,NaN,NaN,NaN,156.68,NaN,238.3,NaN,236.42,NaN,110.88,NaN,NaN,NaN,NaN,NaN,NaN,235.23,NaN,NaN,186.14,165.57,NaN,NaN,NaN,203.37,108.86,213.51,NaN,NaN,100.26,202.62,NaN,182.01,NaN,NaN,NaN,134.29,153.31,NaN,NaN,NaN,173.71,NaN,NaN,NaN,125.06,NaN,NaN,159.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.85,NaN,177.81,87.188,172.02,134.03,142.18,NaN,NaN,NaN,93.979,170.63,231.95,216.29,NaN,197.74,NaN,163.56,186.25,240.31,111.89,155.89,98.194,216.28,84.089,95.596,NaN,146.12,NaN,98.717,171.55,NaN,136.61,54.963,111.23
18.034,NaN,91.922,225.09,91.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.31,191.05,NaN,NaN,NaN,164.09,NaN,177.32,NaN,202.18,NaN,191.72,213.39,NaN,NaN,210.74,NaN,227.38,183.74,189.42,211.76,NaN,NaN,197.48,184.32,NaN,174.37,NaN,NaN,NaN,168.41,NaN,NaN,238.95,231.68,88.297,229.98,155.37,238.18,NaN,NaN,218.48,NaN,NaN,NaN,NaN,NaN,170.02,NaN,NaN,NaN,NaN,NaN,213.67,NaN,NaN,157.56,NaN,220.14,197.71,NaN,155.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.76,NaN,NaN,NaN,NaN,NaN,NaN,237.96,NaN,NaN,NaN,243.58,135.57,NaN,NaN,NaN,165.15,NaN,NaN,NaN,NaN,NaN,111.23,NaN,NaN,NaN,NaN,NaN,NaN,237.31,NaN,NaN,186.25,165.69,NaN,NaN,NaN,NaN,183.99,216.68,NaN,NaN,100.35,221.71,NaN,185.18,NaN,NaN,NaN,135.43,154.11,NaN,NaN,NaN,173.82,NaN,NaN,NaN,156.87,NaN,NaN,160.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,126.05,NaN,178.18,87.998,172.19,136.76,142.86,NaN,NaN,NaN,97.593,173.55,NaN,225.07,NaN,204.67,NaN,164.22,189.62,NaN,119.11,156.12,98.726,216.7,84.999,96.827,NaN,157.85,NaN,128.95,184.12,NaN,140.85,55.233,113.29
18.428,NaN,173.46,226.43,94.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,221.84,199.78,NaN,NaN,NaN,168.48,NaN,177.48,NaN,202.32,NaN,203.62,213.75,NaN,NaN,216.19,NaN,227.52,183.99,189.55,211.89,NaN,NaN,197.81,184.59,NaN,176.01,NaN,NaN,NaN,182.37,NaN,NaN,241.65,NaN,88.528,230.32,155.52,238.47,NaN,NaN,219.88,NaN,NaN,NaN,NaN,NaN,170.22,NaN,NaN,NaN,NaN,NaN,221.86,NaN,NaN,158.22,NaN,235.3,206.78,NaN,155.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,243.67,135.69,NaN,NaN,NaN,176.22,NaN,NaN,NaN,NaN,NaN,111.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.2,168.45,NaN,NaN,NaN,NaN,184.12,218.15,NaN,NaN,102.15,221.84,NaN,185.25,NaN,NaN,NaN,137.65,154.22,NaN,NaN,NaN,173.94,NaN,NaN,NaN,165.21,NaN,NaN,160.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,133.15,NaN,178.31,88.13,172.4,146.24,142.98,NaN,NaN,NaN,97.689,174.62,NaN,226.45,NaN,210.9,NaN,164.61,210.44,NaN,119.72,156.25,98.851,216.81,85.598,96.961,NaN,158.05,NaN,132.7,185.42,NaN,140.95,55.496,114.72
18.929,NaN,173.98,238.61,95.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.18,200.22,NaN,NaN,NaN,172.56,NaN,178.61,NaN,217.61,NaN,203.72,230.4,NaN,NaN,216.37,NaN,241.72,189.67,189.65,218.16,NaN,NaN,197.93,224.67,NaN,190.58,NaN,NaN,NaN,182.53,NaN,NaN,242.42,NaN,89.096,230.81,155.96,243.48,NaN,NaN,221.74,NaN,NaN,NaN,NaN,NaN,170.62,NaN,NaN,NaN,NaN,NaN,222.21,NaN,NaN,160.65,NaN,235.47,216.74,NaN,155.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138.05,NaN,NaN,NaN,177.78,NaN,NaN,NaN,NaN,NaN,116.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.28,170.61,NaN,NaN,NaN,NaN,189.66,218.42,NaN,NaN,105.6,222.25,NaN,189.55,NaN,NaN,NaN,138.62,156.92,NaN,NaN,NaN,175.04,NaN,NaN,NaN,165.33,NaN,NaN,160.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.45,NaN,178.45,95.166,174.18,146.44,143.16,NaN,NaN,NaN,97.988,174.92,NaN,232.07,NaN,211.02,NaN,164.96,210.81,NaN,119.92,168.62,107.05,218.25,85.895,104.49,NaN,160.31,NaN,141.95,185.52,NaN,142.59,55.631,114.89
19.766,NaN,189.21,244.27,96.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.01,201.32,NaN,NaN,NaN,176.27,NaN,179.24,NaN,218.04,NaN,205.51,231.7,NaN,NaN,216.62,NaN,243.63,189.78,189.75,218.29,NaN,NaN,203.81,224.85,NaN,191.06,NaN,NaN,NaN,188.92,NaN,NaN,242.55,NaN,120.78,231.67,165.21,243.97,NaN,NaN,222.11,NaN,NaN,NaN,NaN,NaN,171.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.48,NaN,235.83,218.21,NaN,157.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156.51,NaN,NaN,NaN,179.03,NaN,NaN,NaN,NaN,NaN,117.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,220.15,170.69,NaN,NaN,NaN,NaN,189.78,219.02,NaN,NaN,106.3,223.78,NaN,189.71,NaN,NaN,NaN,144.29,157.13,NaN,NaN,NaN,176.05,NaN,NaN,NaN,166.82,NaN,NaN,161.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.83,NaN,191.04,95.317,177.82,146.59,146.48,NaN,NaN,NaN,98.246,177.76,NaN,243.97,NaN,221.77,NaN,167.18,216.92,NaN,121.28,171.28,107.52,222.21,86.155,106.35,NaN,160.45,NaN,146.41,189.65,NaN,145.62,55.767,116.09
