NaN,21.694,16.401,NaN,25.73,77.018,15.775,34.785,29.771,24.569,74.456,89.987,87.981,NaN,NaN,NaN,23.539,29.227,NaN,40.856,89.753,29.028,NaN,NaN,92.022,NaN,NaN,31.763,32.696,NaN,30.929,NaN,NaN,27.856,51.028,91.958,NaN,38.229,NaN,NaN,NaN,NaN,NaN,77.295,NaN,14.938,NaN,NaN,NaN,NaN,NaN,79.648,NaN,NaN,NaN,NaN,33.759,79.45,35.634,NaN,78.794,NaN,NaN,NaN,NaN,73.62,NaN,74.932,NaN,NaN,NaN,53.662,31.124,NaN,NaN,NaN,24.43,55.996,81.323,NaN,73.355,NaN,NaN,52.331,29.92,NaN,NaN,NaN,31.233,NaN,30.542,55.328,NaN,NaN,83.664,NaN,17.668,57.459,74.62,NaN,34.707,82.655,NaN,NaN,88.529,82.337,NaN,NaN,35.494,34.628,NaN,36.328,70.129,NaN,NaN,26.087,33.733,33.602,49.391,NaN,35.761,68.988,89.018,72.388,55.039,32.754,75.694,84.921,32.506,NaN,24.901,85.692,69.863,52.035,NaN,NaN,NaN,NaN,NaN,33.366,84.059,47.801,NaN,40.329,29.468,77.193,NaN,NaN,39.062,81.363,56.354,NaN,30.637,NaN,NaN,83.96,NaN,58.297,NaN,NaN,84.319,39.487,94.733,38.268,NaN,79.196
NaN,21.965,16.761,NaN,25.904,77.129,76.533,69.652,29.888,24.931,74.696,90.391,88.197,NaN,NaN,NaN,23.768,29.465,NaN,56.057,90.467,30.024,NaN,NaN,92.384,NaN,NaN,42.168,34.3,NaN,31.793,NaN,NaN,28.132,51.356,93.326,NaN,38.358,NaN,NaN,NaN,NaN,NaN,77.388,NaN,15.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.902,79.556,53.385,NaN,78.9,NaN,NaN,NaN,NaN,73.759,NaN,75.084,NaN,NaN,NaN,53.77,31.725,NaN,NaN,NaN,25.188,57.634,81.426,NaN,73.728,NaN,NaN,52.535,30.037,NaN,NaN,NaN,31.467,NaN,30.701,63.858,NaN,NaN,84.096,NaN,18.122,60.424,75.188,NaN,34.83,NaN,NaN,NaN,90.89,82.724,NaN,NaN,36.026,34.761,NaN,36.43,74.504,NaN,NaN,32.595,34.197,35.004,57.588,NaN,36.426,69.299,NaN,73.993,70.098,33.821,75.825,86.048,66.132,NaN,25.633,NaN,72.02,52.166,NaN,NaN,NaN,NaN,NaN,35.04,84.487,50.494,NaN,43.296,30.128,77.457,NaN,NaN,39.193,88.562,57.028,NaN,30.832,NaN,NaN,NaN,NaN,61.03,NaN,NaN,93.069,39.9,NaN,50.361,NaN,79.293
NaN,22.723,17.022,NaN,26.23,77.622,76.852,70.121,30.126,25.173,75.315,90.566,88.551,NaN,NaN,NaN,24.234,30.12,NaN,56.427,91.066,30.292,NaN,NaN,92.72,NaN,NaN,42.402,34.531,NaN,NaN,NaN,NaN,33.538,52.489,93.553,NaN,38.561,NaN,NaN,NaN,NaN,NaN,79.593,NaN,15.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.023,81.115,54.036,NaN,79.333,NaN,NaN,NaN,NaN,74.884,NaN,75.52,NaN,NaN,NaN,53.925,66.867,NaN,NaN,NaN,25.624,57.937,81.63,NaN,74.386,NaN,NaN,52.661,30.397,NaN,NaN,NaN,31.693,NaN,31.263,74.095,NaN,NaN,84.233,NaN,18.59,60.756,77.08,NaN,35.007,NaN,NaN,NaN,NaN,83.054,NaN,NaN,36.97,34.888,NaN,47.486,74.856,NaN,NaN,33.66,34.46,35.39,58.764,NaN,37.1,72.764,NaN,74.893,70.252,36.766,76.122,86.517,66.486,NaN,26.025,NaN,72.489,57.066,NaN,NaN,NaN,NaN,NaN,35.493,NaN,50.866,NaN,43.867,30.863,NaN,NaN,NaN,39.405,94.461,57.687,NaN,31.392,NaN,NaN,NaN,NaN,72.264,NaN,NaN,93.214,40.599,NaN,51.83,NaN,NaN
NaN,23.136,17.47,NaN,26.366,77.994,77.683,70.257,30.325,25.398,75.764,NaN,88.768,NaN,NaN,NaN,24.359,30.791,NaN,NaN,91.752,30.623,NaN,NaN,93.129,NaN,NaN,50.959,NaN,NaN,NaN,NaN,NaN,33.776,52.763,93.823,NaN,38.766,NaN,NaN,NaN,NaN,NaN,79.792,NaN,16.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.666,82.091,55.99,NaN,84.383,NaN,NaN,NaN,NaN,75.491,NaN,75.627,NaN,NaN,NaN,54.06,67.162,NaN,NaN,NaN,25.861,60.119,81.861,NaN,NaN,NaN,NaN,52.793,30.691,NaN,NaN,NaN,31.9,NaN,31.492,74.524,NaN,NaN,85.792,NaN,18.867,68.362,77.233,NaN,67.022,NaN,NaN,NaN,NaN,83.232,NaN,NaN,71.955,35.394,NaN,47.785,75.559,NaN,NaN,34.421,35.233,35.897,59.063,NaN,39.902,73.1,NaN,75.055,70.899,43.529,76.485,86.888,67.089,NaN,31.696,NaN,73.353,71.952,NaN,NaN,NaN,NaN,NaN,35.726,NaN,52.995,NaN,44.165,31.83,NaN,NaN,NaN,41.157,94.982,63.723,NaN,31.657,NaN,NaN,NaN,NaN,81.147,NaN,NaN,94.497,40.89,NaN,54.029,NaN,NaN
NaN,23.437,17.928,NaN,27.034,78.625,78.223,71.294,30.573,25.66,75.898,NaN,89.066,NaN,NaN,NaN,24.692,30.958,NaN,NaN,93.731,30.859,NaN,NaN,93.38,NaN,NaN,58.294,NaN,NaN,NaN,NaN,NaN,34.223,53.133,NaN,NaN,38.927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.307,82.464,79.656,NaN,85.554,NaN,NaN,NaN,NaN,76.766,NaN,75.855,NaN,NaN,NaN,55.056,67.536,NaN,NaN,NaN,27.396,60.264,82.42,NaN,NaN,NaN,NaN,53.198,58.769,NaN,NaN,NaN,32.731,NaN,31.988,75.526,NaN,NaN,85.92,NaN,19.126,68.686,78.5,NaN,92.596,NaN,NaN,NaN,NaN,83.757,NaN,NaN,74.386,53.626,NaN,47.899,75.792,NaN,NaN,78.692,35.397,36.533,59.426,NaN,54.324,73.369,NaN,75.323,72.248,48.831,77.214,87.35,78.261,NaN,32.099,NaN,73.598,72.763,NaN,NaN,NaN,NaN,NaN,35.898,NaN,61.035,NaN,44.328,32.689,NaN,NaN,NaN,41.365,NaN,71.231,NaN,32.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.648,51.693,NaN,72.993,NaN,NaN
NaN,24.355,18.26,NaN,27.494,78.787,78.493,71.985,30.767,25.805,76.195,NaN,89.195,NaN,NaN,NaN,24.968,31.162,NaN,NaN,NaN,31.589,NaN,NaN,94.714,NaN,NaN,59.162,NaN,NaN,NaN,NaN,NaN,35.494,53.494,NaN,NaN,39.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.588,82.828,NaN,NaN,86.064,NaN,NaN,NaN,NaN,77.157,NaN,76.164,NaN,NaN,NaN,55.295,67.687,NaN,NaN,NaN,27.733,60.759,86.625,NaN,NaN,NaN,NaN,53.45,59.023,NaN,NaN,NaN,33.335,NaN,32.072,75.891,NaN,NaN,86.889,NaN,19.355,69.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.936,53.801,NaN,48.972,76.353,NaN,NaN,79.293,35.73,37.26,64.788,NaN,56.188,74.332,NaN,75.826,72.651,52.392,77.285,87.49,78.63,NaN,33.09,NaN,74.502,74.398,NaN,NaN,NaN,NaN,NaN,38.818,NaN,61.529,NaN,48.74,36.687,NaN,NaN,NaN,47.47,NaN,72.018,NaN,32.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.06,NaN,83.426,NaN,NaN
NaN,24.469,18.402,NaN,27.769,78.929,78.858,72.194,31.03,26.029,76.363,NaN,89.589,NaN,NaN,NaN,25.223,31.553,NaN,NaN,NaN,31.725,NaN,NaN,94.862,NaN,NaN,61.033,NaN,NaN,NaN,NaN,NaN,35.597,53.828,NaN,NaN,39.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.759,83.122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.665,NaN,76.293,NaN,NaN,NaN,71.961,67.82,NaN,NaN,NaN,27.836,73.8,86.957,NaN,NaN,NaN,NaN,53.902,69.547,NaN,NaN,NaN,34.202,NaN,32.298,77.26,NaN,NaN,87.123,NaN,19.498,69.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.157,55.471,NaN,49.289,76.925,NaN,NaN,79.464,35.918,50.753,68.387,NaN,61.394,74.565,NaN,NaN,73.187,52.526,79.748,88.088,79.627,NaN,33.49,NaN,74.767,85.516,NaN,NaN,NaN,NaN,NaN,39.364,NaN,62.482,NaN,49.137,37.169,NaN,NaN,NaN,47.627,NaN,74.495,NaN,32.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.328,NaN,83.528,NaN,NaN
NaN,24.737,18.527,NaN,28.098,79.122,79.034,72.525,31.462,26.187,76.588,NaN,90.229,NaN,NaN,NaN,25.437,31.791,NaN,NaN,NaN,31.871,NaN,NaN,NaN,NaN,NaN,61.186,NaN,NaN,NaN,NaN,NaN,35.836,54.021,NaN,NaN,40.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.09,NaN,76.483,NaN,NaN,NaN,72.762,68.028,NaN,NaN,NaN,28.391,75.534,87.657,NaN,NaN,NaN,NaN,54.098,70.798,NaN,NaN,NaN,34.399,NaN,32.574,77.662,NaN,NaN,87.391,NaN,19.834,70.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.492,55.888,NaN,61.134,79.293,NaN,NaN,79.624,36.1,51.362,68.925,NaN,61.82,75.053,NaN,NaN,73.502,53.358,79.862,89.254,81.794,NaN,35.268,NaN,74.926,85.89,NaN,NaN,NaN,NaN,NaN,45.927,NaN,62.64,NaN,49.33,38.221,NaN,NaN,NaN,47.739,NaN,75.66,NaN,32.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.43,NaN,87.417,NaN,NaN
NaN,24.855,18.728,NaN,28.489,79.318,79.22,72.853,31.829,26.925,77.356,NaN,90.597,NaN,NaN,NaN,25.786,NaN,NaN,NaN,NaN,32.461,NaN,NaN,NaN,NaN,NaN,61.329,NaN,NaN,NaN,NaN,NaN,35.993,54.497,NaN,NaN,40.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.318,NaN,76.617,NaN,NaN,NaN,72.886,68.286,NaN,NaN,NaN,28.731,NaN,87.995,NaN,NaN,NaN,NaN,54.622,70.921,NaN,NaN,NaN,36.794,NaN,32.737,78.389,NaN,NaN,87.923,NaN,19.993,70.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.765,56.324,NaN,61.268,79.598,NaN,NaN,79.886,37.194,51.662,69.229,NaN,63.064,75.151,NaN,NaN,73.77,75.191,80.101,89.452,81.916,NaN,73.761,NaN,75.359,89.52,NaN,NaN,NaN,NaN,NaN,46.43,NaN,64.104,NaN,49.657,38.373,NaN,NaN,NaN,48.728,NaN,75.9,NaN,32.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.766,NaN,89.416,NaN,NaN
NaN,25.096,19.001,NaN,28.726,79.483,79.553,73.027,32.201,27.221,NaN,NaN,90.831,NaN,NaN,NaN,26.798,NaN,NaN,NaN,NaN,32.7,NaN,NaN,NaN,NaN,NaN,61.499,NaN,NaN,NaN,NaN,NaN,49.158,54.987,NaN,NaN,41.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.526,NaN,79.096,NaN,NaN,NaN,73.123,68.492,NaN,NaN,NaN,29.092,NaN,88.149,NaN,NaN,NaN,NaN,54.762,73.481,NaN,NaN,NaN,49.327,NaN,33.462,78.72,NaN,NaN,88.167,NaN,25.704,71.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.718,62.092,NaN,61.495,81.727,NaN,NaN,81.157,37.429,60.727,76.592,NaN,63.328,77.085,NaN,NaN,74.019,75.83,80.518,93.152,NaN,NaN,73.889,NaN,75.691,89.656,NaN,NaN,NaN,NaN,NaN,49.194,NaN,64.46,NaN,50.091,68.955,NaN,NaN,NaN,55.963,NaN,76.182,NaN,37.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.129,NaN,90.397,NaN,NaN
NaN,25.329,19.262,NaN,28.857,79.785,79.686,73.521,32.436,27.341,NaN,NaN,91.219,NaN,NaN,NaN,28.061,NaN,NaN,NaN,NaN,71.566,NaN,NaN,NaN,NaN,NaN,61.83,NaN,NaN,NaN,NaN,NaN,49.556,56.9,NaN,NaN,75.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.627,NaN,80.626,NaN,NaN,NaN,73.362,68.755,NaN,NaN,NaN,29.223,NaN,88.389,NaN,NaN,NaN,NaN,69.8,73.602,NaN,NaN,NaN,70.884,NaN,33.718,79.292,NaN,NaN,88.386,NaN,29.091,72.765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.219,NaN,NaN,62.8,82.252,NaN,NaN,81.449,39.334,61.531,82.016,NaN,63.621,77.262,NaN,NaN,76.721,75.995,80.696,93.268,NaN,NaN,73.962,NaN,76.257,90.029,NaN,NaN,NaN,NaN,NaN,53.16,NaN,64.919,NaN,61.858,69.657,NaN,NaN,NaN,57.22,NaN,76.595,NaN,59.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.564,NaN,91.167,NaN,NaN
NaN,25.626,19.59,NaN,29.029,80.931,79.824,73.85,32.597,56.431,NaN,NaN,91.452,NaN,NaN,NaN,28.567,NaN,NaN,NaN,NaN,72.629,NaN,NaN,NaN,NaN,NaN,62.165,NaN,NaN,NaN,NaN,NaN,49.861,57.039,NaN,NaN,76.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.555,NaN,81.222,NaN,NaN,NaN,73.749,69.495,NaN,NaN,NaN,29.934,NaN,88.92,NaN,NaN,NaN,NaN,70.132,74.517,NaN,NaN,NaN,74.26,NaN,36.103,82.221,NaN,NaN,88.556,NaN,29.739,73.589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.318,NaN,NaN,63.23,82.386,NaN,NaN,81.825,39.536,61.624,82.393,NaN,63.758,NaN,NaN,NaN,77.15,76.095,81.057,94.298,NaN,NaN,75.321,NaN,76.597,90.515,NaN,NaN,NaN,NaN,NaN,53.436,NaN,71.935,NaN,62.864,69.729,NaN,NaN,NaN,57.356,NaN,76.962,NaN,66.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.125,NaN,91.296,NaN,NaN
NaN,25.826,20.325,NaN,29.435,81.597,79.928,74.03,32.695,56.769,NaN,NaN,91.724,NaN,NaN,NaN,30.365,NaN,NaN,NaN,NaN,72.868,NaN,NaN,NaN,NaN,NaN,85.43,NaN,NaN,NaN,NaN,NaN,50.195,76.753,NaN,NaN,76.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.086,NaN,81.354,NaN,NaN,NaN,74.094,69.899,NaN,NaN,NaN,30.831,NaN,92.652,NaN,NaN,NaN,NaN,70.566,75.695,NaN,NaN,NaN,76.726,NaN,37.77,82.664,NaN,NaN,88.685,NaN,30.076,74.527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.687,NaN,NaN,68.599,82.487,NaN,NaN,82.017,39.831,61.925,86.721,NaN,67.598,NaN,NaN,NaN,77.85,76.48,83.454,94.525,NaN,NaN,82.93,NaN,81.733,NaN,NaN,NaN,NaN,NaN,NaN,64.799,NaN,72.353,NaN,63.004,70.121,NaN,NaN,NaN,70.697,NaN,78.19,NaN,66.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.39,NaN,91.491,NaN,NaN
NaN,26.052,20.472,NaN,29.697,81.756,80.124,74.456,33.323,57.128,NaN,NaN,91.99,NaN,NaN,NaN,60.859,NaN,NaN,NaN,NaN,72.965,NaN,NaN,NaN,NaN,NaN,88.827,NaN,NaN,NaN,NaN,NaN,50.334,77.224,NaN,NaN,76.852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.285,NaN,81.655,NaN,NaN,NaN,74.224,70.225,NaN,NaN,NaN,53.6,NaN,94.959,NaN,NaN,NaN,NaN,70.769,77.668,NaN,NaN,NaN,76.991,NaN,37.998,NaN,NaN,NaN,88.893,NaN,30.255,76.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.52,NaN,NaN,68.832,NaN,NaN,NaN,82.225,39.893,72.031,87.387,NaN,69.755,NaN,NaN,NaN,NaN,77.183,83.728,NaN,NaN,NaN,NaN,NaN,86.657,NaN,NaN,NaN,NaN,NaN,NaN,64.937,NaN,72.829,NaN,64.932,70.332,NaN,NaN,NaN,71.195,NaN,79.581,NaN,66.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.302,NaN,91.768,NaN,NaN
NaN,26.269,20.638,NaN,29.925,82.12,81.049,75.301,33.821,57.33,NaN,NaN,92.157,NaN,NaN,NaN,61.256,NaN,NaN,NaN,NaN,73.13,NaN,NaN,NaN,NaN,NaN,89.219,NaN,NaN,NaN,NaN,NaN,50.685,NaN,NaN,NaN,76.986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.788,NaN,81.955,NaN,NaN,NaN,74.331,70.634,NaN,NaN,NaN,69.75,NaN,NaN,NaN,NaN,NaN,NaN,70.894,78.084,NaN,NaN,NaN,78.687,NaN,38.627,NaN,NaN,NaN,89.235,NaN,30.504,76.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.251,NaN,NaN,69.722,NaN,NaN,NaN,82.631,40.2,83.228,89.222,NaN,70.126,NaN,NaN,NaN,NaN,78.193,84.058,NaN,NaN,NaN,NaN,NaN,86.923,NaN,NaN,NaN,NaN,NaN,NaN,71.96,NaN,73.597,NaN,67.764,70.928,NaN,NaN,NaN,71.917,NaN,83.891,NaN,67.558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.418,NaN,93.485,NaN,NaN
NaN,26.438,21,NaN,30.289,82.43,81.325,75.758,34.025,57.501,NaN,NaN,92.317,NaN,NaN,NaN,61.725,NaN,NaN,NaN,NaN,73.532,NaN,NaN,NaN,NaN,NaN,91.216,NaN,NaN,NaN,NaN,NaN,50.922,NaN,NaN,NaN,77.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.088,NaN,82.363,NaN,NaN,NaN,74.819,72.053,NaN,NaN,NaN,69.862,NaN,NaN,NaN,NaN,NaN,NaN,72.93,79.298,NaN,NaN,NaN,78.926,NaN,50.537,NaN,NaN,NaN,90.762,NaN,30.73,77.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.403,NaN,NaN,70.953,NaN,NaN,NaN,83.098,49.452,83.895,90.627,NaN,76.747,NaN,NaN,NaN,NaN,78.955,85.458,NaN,NaN,NaN,NaN,NaN,87.594,NaN,NaN,NaN,NaN,NaN,NaN,72.228,NaN,73.9,NaN,77.758,71.465,NaN,NaN,NaN,72.358,NaN,87.098,NaN,67.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.789,NaN,NaN,NaN,NaN
NaN,26.87,21.994,NaN,30.624,83.118,81.687,76.364,34.497,57.963,NaN,NaN,92.651,NaN,NaN,NaN,62.122,NaN,NaN,NaN,NaN,73.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.394,NaN,NaN,NaN,77.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.454,NaN,NaN,NaN,76.613,72.793,NaN,NaN,NaN,70.022,NaN,NaN,NaN,NaN,NaN,NaN,74.058,79.524,NaN,NaN,NaN,79.562,NaN,72.238,NaN,NaN,NaN,90.9,NaN,31.897,78.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.561,NaN,NaN,71.222,NaN,NaN,NaN,84.133,50.33,86.165,NaN,NaN,77.137,NaN,NaN,NaN,NaN,79.058,90.313,NaN,NaN,NaN,NaN,NaN,89.466,NaN,NaN,NaN,NaN,NaN,NaN,72.503,NaN,77.099,NaN,78.617,75.021,NaN,NaN,NaN,78.456,NaN,87.365,NaN,69.733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.26,NaN,NaN,NaN,NaN
NaN,28.753,22.229,NaN,30.867,NaN,NaN,NaN,35.086,58.261,NaN,NaN,92.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.122,NaN,NaN,NaN,77.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.732,NaN,NaN,NaN,NaN,70.268,NaN,NaN,NaN,NaN,NaN,NaN,80.53,80.227,NaN,NaN,NaN,79.684,NaN,73.155,NaN,NaN,NaN,91.05,NaN,32.298,78.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.262,NaN,NaN,72.052,NaN,NaN,NaN,84.281,53.223,88.726,NaN,NaN,77.626,NaN,NaN,NaN,NaN,79.324,90.814,NaN,NaN,NaN,NaN,NaN,92.254,NaN,NaN,NaN,NaN,NaN,NaN,72.953,NaN,77.263,NaN,78.78,76.559,NaN,NaN,NaN,79.423,NaN,87.661,NaN,70.033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.765,NaN,NaN,NaN,NaN
NaN,29.092,22.432,NaN,31.589,NaN,NaN,NaN,35.465,58.931,NaN,NaN,93.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.266,NaN,NaN,NaN,77.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.851,NaN,NaN,NaN,NaN,78.566,NaN,NaN,NaN,NaN,NaN,NaN,80.719,80.626,NaN,NaN,NaN,79.896,NaN,73.457,NaN,NaN,NaN,91.321,NaN,51.955,79.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.997,NaN,NaN,75.752,NaN,NaN,NaN,84.661,53.331,89.492,NaN,NaN,79.565,NaN,NaN,NaN,NaN,79.593,91.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.083,NaN,79.494,NaN,82.195,76.696,NaN,NaN,NaN,79.753,NaN,93.03,NaN,70.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.93,NaN,NaN,NaN,NaN
NaN,29.221,32.463,NaN,31.725,NaN,NaN,NaN,35.565,59.299,NaN,NaN,93.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.667,NaN,NaN,NaN,78.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.357,NaN,NaN,NaN,NaN,79.647,NaN,NaN,NaN,NaN,NaN,NaN,80.898,80.958,NaN,NaN,NaN,80.267,NaN,74.027,NaN,NaN,NaN,91.529,NaN,52.064,79.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.261,NaN,NaN,82.787,NaN,NaN,NaN,84.93,69.936,91.287,NaN,NaN,80.784,NaN,NaN,NaN,NaN,87.556,91.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.233,NaN,80.199,NaN,82.394,77.667,NaN,NaN,NaN,84.49,NaN,93.259,NaN,70.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.095,NaN,NaN,NaN,NaN
NaN,75.563,32.698,NaN,32.7,NaN,NaN,NaN,41.731,60.127,NaN,NaN,93.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.597,NaN,NaN,NaN,78.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.553,NaN,NaN,NaN,NaN,80.252,NaN,NaN,NaN,NaN,NaN,NaN,81.227,81.093,NaN,NaN,NaN,80.4,NaN,75.099,NaN,NaN,NaN,91.685,NaN,69.733,79.728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.468,NaN,NaN,86.018,NaN,NaN,NaN,85.818,70.52,91.567,NaN,NaN,83.085,NaN,NaN,NaN,NaN,89.892,93.067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.705,NaN,80.351,NaN,83.099,78.057,NaN,NaN,NaN,84.846,NaN,NaN,NaN,71.557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.23,NaN,NaN,NaN,NaN
