4.925600000000000023e+01,2.653300000000000125e+01,2.600300000000000011e+01,5.940100000000000335e+01,5.698799999999999955e+01,nan,3.166799999999999926e+01,4.006499999999999773e+01,5.231799999999999784e+01,1.993100000000000094e+01,nan,2.396300000000000097e+01,2.850400000000000134e+01,1.234500000000000028e+02,4.035999999999999943e+01,5.517199999999999704e+01,1.657499999999999929e+01,4.510300000000000153e+01,5.785000000000000142e+01,6.020100000000000051e+01,5.570100000000000051e+01,2.392099999999999937e+01,2.853200000000000003e+01,nan,1.986599999999999966e+01,5.572699999999999676e+01,8.310200000000000387e+01,1.206200000000000045e+02,3.186199999999999832e+01,1.608599999999999852e+01,9.925300000000000011e+01,2.313899999999999935e+01,1.156300000000000061e+01,4.357200000000000273e+01,5.572800000000000153e+01,3.143400000000000105e+01,2.716000000000000014e+01,2.382000000000000028e+01,4.770400000000000063e+01,8.575499999999999545e+01,6.262500000000000000e+01,2.543700000000000117e+01
4.936399999999999721e+01,2.819000000000000128e+01,2.939699999999999847e+01,5.948899999999999721e+01,5.763499999999999801e+01,nan,3.264200000000000301e+01,4.069700000000000273e+01,5.498599999999999710e+01,2.329799999999999827e+01,nan,2.409199999999999875e+01,2.965299999999999869e+01,1.239200000000000017e+02,4.269800000000000040e+01,5.533200000000000074e+01,1.920499999999999829e+01,4.526800000000000068e+01,6.372500000000000142e+01,6.269299999999999784e+01,5.780599999999999739e+01,2.412800000000000011e+01,2.868799999999999883e+01,nan,2.067099999999999937e+01,5.626599999999999824e+01,8.336899999999999977e+01,1.215600000000000023e+02,3.203999999999999915e+01,1.725600000000000023e+01,9.938899999999999579e+01,2.322899999999999920e+01,1.179599999999999937e+01,4.408599999999999852e+01,5.916499999999999915e+01,3.156700000000000017e+01,2.813100000000000023e+01,2.396699999999999875e+01,5.271900000000000119e+01,1.271599999999999966e+02,6.289500000000000313e+01,2.562500000000000000e+01
5.649300000000000210e+01,2.845799999999999841e+01,3.026800000000000068e+01,6.139800000000000324e+01,5.786699999999999733e+01,nan,3.959400000000000119e+01,4.135999999999999943e+01,5.549699999999999989e+01,2.405799999999999983e+01,nan,2.948699999999999832e+01,3.016700000000000159e+01,1.244099999999999966e+02,4.349099999999999966e+01,5.713400000000000034e+01,1.943400000000000105e+01,5.296000000000000085e+01,9.283100000000000307e+01,9.766299999999999670e+01,5.827100000000000080e+01,2.618700000000000117e+01,2.876699999999999946e+01,nan,2.318700000000000117e+01,5.659599999999999653e+01,8.349099999999999966e+01,1.216899999999999977e+02,3.886299999999999955e+01,1.745499999999999829e+01,1.017300000000000040e+02,2.513800000000000168e+01,1.253100000000000058e+01,4.902600000000000335e+01,6.069400000000000261e+01,3.170499999999999829e+01,3.187099999999999866e+01,2.502299999999999969e+01,5.380400000000000205e+01,1.273499999999999943e+02,6.915800000000000125e+01,2.582499999999999929e+01
5.759100000000000108e+01,2.859900000000000020e+01,3.725699999999999790e+01,6.153099999999999881e+01,5.876800000000000068e+01,nan,3.982600000000000051e+01,4.358700000000000330e+01,5.600600000000000023e+01,2.417099999999999937e+01,nan,3.043400000000000105e+01,3.027100000000000080e+01,1.257600000000000051e+02,4.529999999999999716e+01,5.732000000000000028e+01,1.958599999999999852e+01,5.359400000000000119e+01,9.926699999999999591e+01,9.777899999999999636e+01,6.000300000000000011e+01,2.629899999999999949e+01,2.975499999999999901e+01,nan,2.347599999999999909e+01,6.213199999999999790e+01,1.215499999999999972e+02,1.273900000000000006e+02,3.972599999999999909e+01,1.947400000000000020e+01,1.018299999999999983e+02,2.839799999999999969e+01,1.290000000000000036e+01,4.916599999999999682e+01,8.478600000000000136e+01,3.187000000000000099e+01,3.192800000000000082e+01,2.723300000000000054e+01,5.479399999999999693e+01,1.274300000000000068e+02,6.922499999999999432e+01,2.816600000000000037e+01
5.776599999999999824e+01,3.189699999999999847e+01,3.748799999999999955e+01,6.246699999999999875e+01,6.001800000000000068e+01,nan,5.356099999999999994e+01,4.410600000000000165e+01,5.612700000000000244e+01,2.473799999999999955e+01,nan,3.153699999999999903e+01,3.042800000000000082e+01,1.259800000000000040e+02,6.315400000000000347e+01,5.759499999999999886e+01,2.295700000000000074e+01,5.386800000000000210e+01,9.934900000000000375e+01,1.120199999999999960e+02,6.063300000000000267e+01,2.842399999999999949e+01,3.036299999999999955e+01,nan,2.392699999999999960e+01,6.333700000000000330e+01,1.268199999999999932e+02,nan,4.409199999999999875e+01,2.060600000000000165e+01,1.281599999999999966e+02,2.857100000000000151e+01,1.399200000000000088e+01,5.343800000000000239e+01,1.213299999999999983e+02,3.198600000000000065e+01,3.416400000000000148e+01,2.796099999999999852e+01,5.510699999999999932e+01,nan,7.041700000000000159e+01,2.833599999999999852e+01
6.036399999999999721e+01,3.456499999999999773e+01,3.827199999999999847e+01,6.482200000000000273e+01,6.278600000000000136e+01,nan,5.376700000000000301e+01,4.440599999999999881e+01,6.132300000000000040e+01,2.487500000000000000e+01,nan,3.165899999999999892e+01,3.056500000000000128e+01,nan,7.472899999999999920e+01,5.865299999999999869e+01,2.328999999999999915e+01,5.482699999999999818e+01,1.269599999999999937e+02,1.266899999999999977e+02,6.316499999999999915e+01,2.862399999999999878e+01,3.059799999999999898e+01,nan,2.413599999999999923e+01,6.396600000000000108e+01,1.269599999999999937e+02,nan,4.439399999999999835e+01,2.607000000000000028e+01,1.282899999999999920e+02,3.007300000000000040e+01,1.410800000000000054e+01,5.423400000000000176e+01,1.214599999999999937e+02,3.281700000000000017e+01,3.733800000000000097e+01,2.826300000000000168e+01,5.632200000000000273e+01,nan,7.049599999999999511e+01,2.848699999999999832e+01
6.048700000000000188e+01,3.481799999999999784e+01,3.885600000000000165e+01,6.493000000000000682e+01,6.358100000000000307e+01,nan,5.473100000000000165e+01,4.485300000000000153e+01,6.145400000000000063e+01,2.536299999999999955e+01,nan,3.589900000000000091e+01,3.153800000000000026e+01,nan,8.883599999999999852e+01,5.900300000000000011e+01,2.816300000000000026e+01,5.575600000000000023e+01,1.275799999999999983e+02,1.268599999999999994e+02,6.372099999999999653e+01,2.872500000000000142e+01,3.169500000000000028e+01,nan,2.606899999999999906e+01,6.615999999999999659e+01,1.279000000000000057e+02,nan,4.462599999999999767e+01,2.869699999999999918e+01,nan,3.019900000000000162e+01,1.423700000000000010e+01,5.456499999999999773e+01,nan,3.293699999999999761e+01,4.065800000000000125e+01,2.860300000000000153e+01,5.639699999999999847e+01,nan,8.359000000000000341e+01,3.009499999999999886e+01
6.085099999999999909e+01,3.566400000000000148e+01,3.917099999999999937e+01,9.691599999999999682e+01,6.385799999999999699e+01,nan,5.625600000000000023e+01,4.524199999999999733e+01,6.281499999999999773e+01,2.952499999999999858e+01,nan,3.808599999999999852e+01,3.583500000000000085e+01,nan,8.894899999999999807e+01,5.909599999999999653e+01,2.840299999999999869e+01,5.637100000000000222e+01,1.278799999999999955e+02,nan,6.383400000000000318e+01,2.959600000000000009e+01,3.236599999999999966e+01,nan,2.627100000000000080e+01,6.733199999999999363e+01,nan,nan,5.178499999999999659e+01,2.915599999999999881e+01,nan,3.120700000000000074e+01,1.462400000000000055e+01,5.489500000000000313e+01,nan,3.699099999999999966e+01,4.375800000000000267e+01,2.973999999999999844e+01,5.664999999999999858e+01,nan,8.365699999999999648e+01,3.125100000000000122e+01
6.168500000000000227e+01,3.583599999999999852e+01,3.949099999999999966e+01,9.702899999999999636e+01,6.925799999999999557e+01,nan,5.642999999999999972e+01,4.967199999999999704e+01,6.306000000000000227e+01,3.013899999999999935e+01,nan,5.396600000000000108e+01,4.135999999999999943e+01,nan,9.085500000000000398e+01,5.932800000000000296e+01,2.860000000000000142e+01,5.653099999999999881e+01,1.284099999999999966e+02,nan,6.402299999999999613e+01,3.007300000000000040e+01,3.275399999999999778e+01,nan,2.648900000000000077e+01,6.908499999999999375e+01,nan,nan,5.188799999999999812e+01,2.930699999999999861e+01,nan,3.186400000000000077e+01,1.582799999999999940e+01,5.570000000000000284e+01,nan,3.725500000000000256e+01,4.520199999999999818e+01,3.000000000000000000e+01,5.683299999999999841e+01,nan,8.479500000000000171e+01,3.142800000000000082e+01
6.183400000000000318e+01,4.442099999999999937e+01,3.991899999999999693e+01,9.925499999999999545e+01,7.456600000000000250e+01,nan,5.773400000000000176e+01,5.099699999999999989e+01,7.153900000000000148e+01,3.189699999999999847e+01,nan,5.515899999999999892e+01,4.178900000000000148e+01,nan,9.102299999999999613e+01,6.057099999999999795e+01,2.964300000000000068e+01,5.678900000000000148e+01,nan,nan,9.376300000000000523e+01,3.019300000000000139e+01,3.315400000000000347e+01,nan,2.840099999999999980e+01,6.951800000000000068e+01,nan,nan,5.353600000000000136e+01,2.942200000000000060e+01,nan,3.195899999999999963e+01,1.703500000000000014e+01,5.642600000000000193e+01,nan,3.736599999999999966e+01,4.915299999999999869e+01,3.010000000000000142e+01,5.832999999999999829e+01,nan,8.493200000000000216e+01,3.154100000000000037e+01
