5.882300000000000040e+01,5.056700000000000017e+01,2.739699999999999847e+01,4.502300000000000324e+01,3.875999999999999801e+01,4.043299999999999983e+01,1.443900000000000006e+01,3.033699999999999974e+01,5.002400000000000091e+01,3.993900000000000006e+01,3.677000000000000313e+01,1.952799999999999869e+01,3.516499999999999915e+01,3.037199999999999989e+01,1.939999999999999858e+01,4.833200000000000074e+01,3.569100000000000250e+01,2.590399999999999991e+01,4.846900000000000119e+01,2.579299999999999926e+01,3.075900000000000034e+01,2.966199999999999903e+01,2.507300000000000040e+01,4.946200000000000330e+01,1.979400000000000048e+01,4.402199999999999847e+01,2.212199999999999989e+01,2.571999999999999886e+01,1.423700000000000010e+01,1.429599999999999937e+01,3.763499999999999801e+01,2.287000000000000099e+01,5.563400000000000034e+01,3.189300000000000068e+01,6.900000000000000000e+01,3.676700000000000301e+01,4.753300000000000125e+01,2.770499999999999829e+01,4.916599999999999682e+01,5.139900000000000091e+01,2.039799999999999969e+01,2.023199999999999932e+01,1.906500000000000128e+01,4.460699999999999932e+01,2.013400000000000034e+01,8.926099999999999568e+01,3.066799999999999926e+01,3.496300000000000097e+01,5.423299999999999699e+01,4.565800000000000125e+01,1.733999999999999986e+01,3.546099999999999852e+01,1.866199999999999903e+01,4.469200000000000017e+01,4.720600000000000307e+01,1.912600000000000122e+01
5.963499999999999801e+01,5.066299999999999670e+01,4.573199999999999932e+01,4.629200000000000159e+01,4.280400000000000205e+01,4.056300000000000239e+01,1.869099999999999895e+01,3.399000000000000199e+01,5.159199999999999875e+01,4.003900000000000148e+01,3.689300000000000068e+01,2.592099999999999937e+01,3.525900000000000034e+01,3.743099999999999739e+01,2.253399999999999892e+01,4.902300000000000324e+01,3.583800000000000097e+01,2.939699999999999847e+01,4.862299999999999756e+01,2.920700000000000074e+01,3.694200000000000017e+01,2.972599999999999909e+01,2.944200000000000017e+01,4.963799999999999812e+01,2.618700000000000117e+01,4.460499999999999687e+01,2.227100000000000080e+01,2.593700000000000117e+01,1.943400000000000105e+01,1.786799999999999855e+01,4.503199999999999648e+01,2.493700000000000117e+01,5.576899999999999835e+01,3.536099999999999710e+01,7.139199999999999591e+01,3.745600000000000307e+01,4.789600000000000080e+01,2.962600000000000122e+01,4.926599999999999824e+01,5.569700000000000273e+01,3.043400000000000105e+01,2.496399999999999864e+01,1.920200000000000173e+01,4.473700000000000188e+01,2.026300000000000168e+01,nan,4.460499999999999687e+01,3.519100000000000250e+01,5.479500000000000171e+01,4.775399999999999778e+01,2.036100000000000065e+01,3.627300000000000324e+01,2.006899999999999906e+01,4.669700000000000273e+01,4.736999999999999744e+01,2.015299999999999869e+01
6.269400000000000261e+01,5.085600000000000165e+01,4.625999999999999801e+01,4.822899999999999920e+01,4.422500000000000142e+01,4.429200000000000159e+01,1.883200000000000074e+01,3.409199999999999875e+01,6.036599999999999966e+01,4.051899999999999835e+01,3.832999999999999829e+01,2.616799999999999926e+01,3.685799999999999699e+01,3.822200000000000131e+01,2.937099999999999866e+01,4.912400000000000233e+01,3.625200000000000244e+01,3.060099999999999909e+01,4.876200000000000045e+01,2.938899999999999935e+01,4.155400000000000205e+01,3.110000000000000142e+01,3.094099999999999895e+01,5.032800000000000296e+01,2.626200000000000045e+01,4.533599999999999852e+01,2.410900000000000176e+01,2.734100000000000108e+01,2.098999999999999844e+01,2.174200000000000088e+01,4.528999999999999915e+01,2.990299999999999869e+01,5.856400000000000006e+01,4.152100000000000080e+01,7.150000000000000000e+01,3.756199999999999761e+01,4.799799999999999756e+01,2.973300000000000054e+01,4.943299999999999983e+01,5.605700000000000216e+01,3.063299999999999912e+01,2.589699999999999847e+01,2.102100000000000080e+01,4.719599999999999795e+01,2.187000000000000099e+01,nan,4.472800000000000153e+01,3.530400000000000205e+01,5.489500000000000313e+01,4.849000000000000199e+01,2.422599999999999909e+01,3.639999999999999858e+01,2.795700000000000074e+01,4.823599999999999710e+01,4.829200000000000159e+01,2.025799999999999912e+01
6.309899999999999665e+01,5.100300000000000011e+01,4.729699999999999704e+01,4.925399999999999778e+01,4.533200000000000074e+01,4.440299999999999869e+01,1.942899999999999849e+01,3.490100000000000335e+01,6.049199999999999733e+01,4.433100000000000307e+01,4.390599999999999881e+01,3.491899999999999693e+01,3.703300000000000125e+01,3.835499999999999687e+01,3.503600000000000136e+01,4.925399999999999778e+01,3.679800000000000182e+01,3.492900000000000205e+01,5.088900000000000290e+01,3.442999999999999972e+01,4.304099999999999682e+01,3.225699999999999790e+01,3.105600000000000094e+01,5.100000000000000000e+01,2.711599999999999966e+01,4.543399999999999750e+01,2.421999999999999886e+01,2.964099999999999824e+01,2.236799999999999855e+01,2.187699999999999889e+01,4.609899999999999665e+01,3.508899999999999864e+01,5.875300000000000011e+01,4.242099999999999937e+01,7.475300000000000011e+01,4.463100000000000023e+01,4.839900000000000091e+01,3.017399999999999949e+01,5.079699999999999704e+01,5.619700000000000273e+01,3.208800000000000097e+01,3.416299999999999670e+01,2.126500000000000057e+01,4.837199999999999989e+01,2.200799999999999912e+01,nan,4.725600000000000023e+01,3.597500000000000142e+01,6.899200000000000443e+01,4.967300000000000182e+01,3.126599999999999824e+01,3.775800000000000267e+01,2.990299999999999869e+01,4.909100000000000108e+01,4.948599999999999710e+01,2.497299999999999898e+01
6.318800000000000239e+01,5.117000000000000171e+01,4.765599999999999881e+01,4.985399999999999920e+01,4.611800000000000210e+01,4.470100000000000051e+01,2.090599999999999881e+01,3.502499999999999858e+01,6.770099999999999341e+01,4.445600000000000307e+01,4.472899999999999920e+01,4.009599999999999653e+01,3.728699999999999903e+01,4.244899999999999807e+01,3.721800000000000352e+01,4.993900000000000006e+01,3.878699999999999903e+01,3.535799999999999699e+01,5.126700000000000301e+01,3.453300000000000125e+01,4.319200000000000017e+01,3.236200000000000188e+01,3.208400000000000318e+01,5.283400000000000318e+01,2.967599999999999838e+01,4.556900000000000261e+01,2.966400000000000148e+01,2.976300000000000168e+01,2.249699999999999989e+01,2.223199999999999932e+01,4.920400000000000063e+01,3.613900000000000290e+01,5.931600000000000250e+01,4.253799999999999670e+01,7.489900000000000091e+01,4.470000000000000284e+01,4.942600000000000193e+01,3.710099999999999909e+01,5.112899999999999778e+01,5.639699999999999847e+01,3.220199999999999818e+01,3.528499999999999659e+01,2.512600000000000122e+01,4.850000000000000000e+01,3.082999999999999829e+01,nan,5.056799999999999784e+01,3.607099999999999795e+01,6.909900000000000375e+01,5.075000000000000000e+01,3.140800000000000125e+01,3.857600000000000051e+01,3.037199999999999989e+01,4.929399999999999693e+01,4.989399999999999835e+01,2.508800000000000097e+01
6.339300000000000068e+01,5.262199999999999989e+01,4.786399999999999721e+01,4.999600000000000222e+01,4.743900000000000006e+01,4.838900000000000290e+01,2.100799999999999912e+01,3.865100000000000335e+01,7.436899999999999977e+01,4.459599999999999653e+01,4.486599999999999966e+01,4.246300000000000097e+01,3.857300000000000040e+01,4.366799999999999926e+01,3.730599999999999739e+01,5.365899999999999892e+01,3.889200000000000301e+01,3.599199999999999733e+01,5.136200000000000188e+01,3.509799999999999898e+01,4.518699999999999761e+01,3.518699999999999761e+01,3.636399999999999721e+01,5.349699999999999989e+01,3.516299999999999670e+01,4.569599999999999795e+01,2.984199999999999875e+01,3.223599999999999710e+01,2.735200000000000031e+01,2.586100000000000065e+01,4.928799999999999670e+01,3.763400000000000034e+01,5.948599999999999710e+01,4.439999999999999858e+01,nan,4.505199999999999960e+01,5.126800000000000068e+01,3.729699999999999704e+01,5.120100000000000051e+01,5.662100000000000222e+01,4.503399999999999892e+01,3.676800000000000068e+01,2.596999999999999886e+01,4.926800000000000068e+01,3.164199999999999946e+01,nan,5.130400000000000205e+01,3.623400000000000176e+01,7.778199999999999648e+01,5.105299999999999727e+01,3.209799999999999898e+01,3.879200000000000159e+01,3.463499999999999801e+01,4.989900000000000091e+01,5.100099999999999767e+01,3.037399999999999878e+01
6.432500000000000284e+01,5.269599999999999795e+01,4.835300000000000153e+01,5.032800000000000296e+01,4.753499999999999659e+01,4.885000000000000142e+01,2.620400000000000063e+01,3.880299999999999727e+01,8.191299999999999670e+01,4.553399999999999892e+01,4.698799999999999955e+01,4.333700000000000330e+01,3.869299999999999784e+01,4.386699999999999733e+01,3.782300000000000040e+01,5.435099999999999909e+01,4.234000000000000341e+01,3.620400000000000063e+01,5.386200000000000188e+01,3.536699999999999733e+01,4.723100000000000165e+01,3.530400000000000205e+01,4.068800000000000239e+01,5.363000000000000256e+01,3.877400000000000091e+01,4.729200000000000159e+01,3.012900000000000134e+01,3.238799999999999812e+01,2.880600000000000094e+01,2.968599999999999994e+01,4.959400000000000119e+01,3.810600000000000165e+01,6.036899999999999977e+01,4.553799999999999670e+01,nan,4.665999999999999659e+01,5.139000000000000057e+01,3.776400000000000290e+01,5.166199999999999903e+01,6.249399999999999977e+01,4.590400000000000347e+01,3.702799999999999869e+01,2.939600000000000080e+01,4.935999999999999943e+01,3.176699999999999946e+01,nan,6.252000000000000313e+01,3.679299999999999926e+01,7.786799999999999500e+01,5.125699999999999790e+01,4.050600000000000023e+01,4.243099999999999739e+01,3.493399999999999750e+01,5.064000000000000057e+01,5.109899999999999665e+01,3.722800000000000153e+01
6.455800000000000693e+01,5.586299999999999955e+01,4.899699999999999989e+01,5.069299999999999784e+01,4.992999999999999972e+01,4.962599999999999767e+01,2.647400000000000020e+01,4.242300000000000182e+01,8.202200000000000557e+01,4.566400000000000148e+01,4.710099999999999909e+01,4.534100000000000108e+01,3.983800000000000097e+01,4.553600000000000136e+01,3.877499999999999858e+01,5.467099999999999937e+01,4.503199999999999648e+01,3.733400000000000318e+01,5.419800000000000040e+01,3.546399999999999864e+01,4.847099999999999653e+01,4.459300000000000352e+01,4.217199999999999704e+01,5.412400000000000233e+01,4.686699999999999733e+01,4.739800000000000324e+01,3.081899999999999906e+01,3.909700000000000131e+01,3.009100000000000108e+01,3.239999999999999858e+01,5.127499999999999858e+01,4.153699999999999903e+01,6.046099999999999852e+01,4.636200000000000188e+01,nan,4.680100000000000193e+01,5.373599999999999710e+01,3.818800000000000239e+01,5.414099999999999824e+01,6.265500000000000114e+01,4.706799999999999784e+01,3.713600000000000279e+01,3.010099999999999909e+01,5.370300000000000296e+01,3.857000000000000028e+01,nan,6.903900000000000148e+01,4.011800000000000210e+01,nan,5.152700000000000102e+01,4.192699999999999960e+01,4.252600000000000335e+01,3.503300000000000125e+01,5.082999999999999829e+01,5.286500000000000199e+01,3.733100000000000307e+01
6.566500000000000625e+01,5.767000000000000171e+01,4.921900000000000119e+01,5.089200000000000301e+01,5.156900000000000261e+01,5.042699999999999960e+01,2.925700000000000145e+01,4.392600000000000193e+01,9.006900000000000261e+01,4.793500000000000227e+01,4.733100000000000307e+01,4.546900000000000119e+01,4.270799999999999841e+01,4.635600000000000165e+01,4.259700000000000131e+01,5.479599999999999937e+01,4.546200000000000330e+01,3.873499999999999943e+01,5.459499999999999886e+01,3.683100000000000307e+01,4.926800000000000068e+01,4.490100000000000335e+01,4.276800000000000068e+01,5.430799999999999983e+01,4.713600000000000279e+01,4.966899999999999693e+01,3.093900000000000006e+01,4.242099999999999937e+01,3.689800000000000324e+01,3.353099999999999881e+01,5.136699999999999733e+01,4.460499999999999687e+01,6.102100000000000080e+01,4.721999999999999886e+01,nan,4.723599999999999710e+01,5.383599999999999852e+01,3.884300000000000352e+01,5.572599999999999909e+01,6.315999999999999659e+01,4.742600000000000193e+01,3.726400000000000290e+01,3.580799999999999983e+01,5.387299999999999756e+01,3.879899999999999949e+01,nan,6.912000000000000455e+01,4.027100000000000080e+01,nan,5.179699999999999704e+01,4.278699999999999903e+01,4.510699999999999932e+01,3.678399999999999892e+01,5.119500000000000028e+01,5.349600000000000222e+01,4.403999999999999915e+01
6.583299999999999841e+01,5.872099999999999653e+01,4.936599999999999966e+01,5.113700000000000045e+01,5.385799999999999699e+01,5.326400000000000290e+01,2.936100000000000065e+01,4.662400000000000233e+01,9.020000000000000284e+01,4.807200000000000273e+01,4.826200000000000045e+01,4.737199999999999989e+01,4.369200000000000017e+01,4.722699999999999676e+01,4.373100000000000165e+01,6.179299999999999926e+01,4.596900000000000119e+01,4.240599999999999881e+01,5.480199999999999960e+01,4.473199999999999932e+01,4.956400000000000006e+01,4.671800000000000352e+01,4.290599999999999881e+01,5.463199999999999790e+01,4.729899999999999949e+01,4.976100000000000279e+01,3.105300000000000082e+01,4.310099999999999909e+01,3.696300000000000097e+01,3.365400000000000347e+01,5.429399999999999693e+01,4.556799999999999784e+01,6.120100000000000051e+01,4.728999999999999915e+01,nan,4.732399999999999807e+01,5.416299999999999670e+01,4.724000000000000199e+01,5.590200000000000102e+01,6.628199999999999648e+01,4.822800000000000153e+01,3.880400000000000205e+01,3.632200000000000273e+01,5.479699999999999704e+01,3.984199999999999875e+01,nan,7.078000000000000114e+01,4.098799999999999955e+01,nan,5.246999999999999886e+01,4.398700000000000188e+01,4.806099999999999994e+01,3.749499999999999744e+01,5.237400000000000233e+01,5.365899999999999892e+01,4.413100000000000023e+01
6.635500000000000398e+01,5.890400000000000347e+01,4.959700000000000131e+01,5.179999999999999716e+01,5.613700000000000045e+01,5.372399999999999665e+01,3.476500000000000057e+01,4.675800000000000267e+01,nan,4.838900000000000290e+01,4.839500000000000313e+01,4.786999999999999744e+01,4.382500000000000284e+01,4.767399999999999949e+01,4.707399999999999807e+01,6.651900000000000546e+01,4.706199999999999761e+01,4.281799999999999784e+01,5.490100000000000335e+01,4.563199999999999790e+01,5.005499999999999972e+01,4.745700000000000074e+01,4.373499999999999943e+01,5.480499999999999972e+01,5.035199999999999676e+01,5.058800000000000097e+01,3.539900000000000091e+01,4.452300000000000324e+01,3.844899999999999807e+01,3.722699999999999676e+01,5.465999999999999659e+01,4.576200000000000045e+01,6.129399999999999693e+01,4.846399999999999864e+01,nan,5.062700000000000244e+01,5.532999999999999829e+01,4.755799999999999983e+01,6.160199999999999676e+01,6.745999999999999375e+01,4.835099999999999909e+01,3.893999999999999773e+01,3.683800000000000097e+01,5.559899999999999665e+01,3.996099999999999852e+01,nan,7.252400000000000091e+01,4.113799999999999812e+01,nan,5.263400000000000034e+01,4.472699999999999676e+01,4.956300000000000239e+01,4.443599999999999994e+01,5.248899999999999721e+01,5.376200000000000045e+01,4.589999999999999858e+01
