NaN,NaN,NaN,89.25,35.667,NaN,NaN,91.791,88.392,33.005,94.556,94.36,NaN,NaN,NaN,69.596,NaN,NaN,35.319,NaN,NaN,NaN,89.559,NaN,78.661,NaN,60.353,80.057,88.305,NaN,NaN,69.128,79.462,80.193,73.552,NaN,NaN,93.448,NaN,NaN,65.688,NaN,86.688,NaN,47.001,NaN,NaN,89.92,NaN,NaN,69.101,87.612,80.694,NaN,66.289,46.897,79.783,NaN,NaN,46.995,NaN,NaN
NaN,NaN,NaN,89.554,37.172,NaN,NaN,NaN,88.828,33.732,NaN,NaN,NaN,NaN,NaN,70.287,NaN,NaN,35.695,NaN,NaN,NaN,91.521,NaN,79.124,NaN,64.518,80.719,88.626,NaN,NaN,73.42,79.637,80.457,74.091,NaN,NaN,93.991,NaN,NaN,68.691,NaN,86.855,NaN,55.033,NaN,NaN,90.402,NaN,NaN,70.9,87.798,80.892,NaN,70.799,54.128,81.13,NaN,NaN,47.866,NaN,NaN
NaN,NaN,NaN,92.398,37.891,NaN,NaN,NaN,89.047,36.357,NaN,NaN,NaN,NaN,NaN,71.889,NaN,NaN,39.869,NaN,NaN,NaN,93.601,NaN,79.265,NaN,68.818,81.097,91.434,NaN,NaN,73.754,79.854,83.114,74.522,NaN,NaN,NaN,NaN,NaN,69.026,NaN,87.692,NaN,60.636,NaN,NaN,90.659,NaN,NaN,72.929,88.318,81.017,NaN,70.926,56.959,81.591,NaN,NaN,48.1,NaN,NaN
NaN,NaN,NaN,92.86,38.69,NaN,NaN,NaN,89.568,36.594,NaN,NaN,NaN,NaN,NaN,73.283,NaN,NaN,40.469,NaN,NaN,NaN,93.731,NaN,80.55,NaN,69.06,81.264,92.094,NaN,NaN,74.06,80.297,83.966,75.159,NaN,NaN,NaN,NaN,NaN,69.59,NaN,87.819,NaN,60.756,NaN,NaN,93.087,NaN,NaN,73.583,89.562,81.39,NaN,74.355,60.237,82.992,NaN,NaN,48.361,NaN,NaN
NaN,NaN,NaN,92.967,38.803,NaN,NaN,NaN,90.194,37.457,NaN,NaN,NaN,NaN,NaN,74.792,NaN,NaN,40.822,NaN,NaN,NaN,NaN,NaN,80.696,NaN,69.594,81.582,92.228,NaN,NaN,75.42,81.017,84.062,76.325,NaN,NaN,NaN,NaN,NaN,71.387,NaN,88.416,NaN,67.261,NaN,NaN,93.256,NaN,NaN,73.658,89.689,82.701,NaN,74.529,60.329,83.289,NaN,NaN,49.093,NaN,NaN
NaN,NaN,NaN,NaN,40.772,NaN,NaN,NaN,90.425,38.263,NaN,NaN,NaN,NaN,NaN,76.095,NaN,NaN,41.532,NaN,NaN,NaN,NaN,NaN,81.962,NaN,70.234,81.969,92.947,NaN,NaN,75.553,81.391,84.192,77.866,NaN,NaN,NaN,NaN,NaN,77.224,NaN,88.698,NaN,69.69,NaN,NaN,94.055,NaN,NaN,74.405,90.019,83.034,NaN,74.631,65.487,84.314,NaN,NaN,49.365,NaN,NaN
NaN,NaN,NaN,NaN,41.533,NaN,NaN,NaN,90.691,41.095,NaN,NaN,NaN,NaN,NaN,76.43,NaN,NaN,41.906,NaN,NaN,NaN,NaN,NaN,82.2,NaN,71.52,82.663,93.289,NaN,NaN,75.763,81.963,86.396,78.162,NaN,NaN,NaN,NaN,NaN,77.325,NaN,88.823,NaN,70.385,NaN,NaN,NaN,NaN,NaN,74.538,90.195,83.562,NaN,75.86,65.56,84.452,NaN,NaN,51.056,NaN,NaN
NaN,NaN,NaN,NaN,41.904,NaN,NaN,NaN,90.889,41.27,NaN,NaN,NaN,NaN,NaN,79.266,NaN,NaN,46.936,NaN,NaN,NaN,NaN,NaN,82.431,NaN,71.627,82.959,94.765,NaN,NaN,76.269,82.126,88.184,78.322,NaN,NaN,NaN,NaN,NaN,81.63,NaN,90.798,NaN,70.828,NaN,NaN,NaN,NaN,NaN,74.801,NaN,84.331,NaN,77.351,66.324,87.093,NaN,NaN,51.257,NaN,NaN
NaN,NaN,NaN,NaN,43.366,NaN,NaN,NaN,91.293,43.137,NaN,NaN,NaN,NaN,NaN,83.995,NaN,NaN,48.959,NaN,NaN,NaN,NaN,NaN,82.592,NaN,73.758,83.427,NaN,NaN,NaN,80.29,82.361,89.533,78.758,NaN,NaN,NaN,NaN,NaN,83.381,NaN,91.315,NaN,71.584,NaN,NaN,NaN,NaN,NaN,75.127,NaN,85.996,NaN,77.552,69.071,87.269,NaN,NaN,52.287,NaN,NaN
NaN,NaN,NaN,NaN,43.856,NaN,NaN,NaN,91.55,43.528,NaN,NaN,NaN,NaN,NaN,89.413,NaN,NaN,55.528,NaN,NaN,NaN,NaN,NaN,84.093,NaN,74.021,83.55,NaN,NaN,NaN,81.091,82.461,90.382,79.092,NaN,NaN,NaN,NaN,NaN,83.591,NaN,91.587,NaN,73.398,NaN,NaN,NaN,NaN,NaN,75.296,NaN,86.929,NaN,77.919,69.255,89.12,NaN,NaN,52.631,NaN,NaN
NaN,NaN,NaN,NaN,46.905,NaN,NaN,NaN,92.017,44.191,NaN,NaN,NaN,NaN,NaN,90.398,NaN,NaN,59.669,NaN,NaN,NaN,NaN,NaN,84.452,NaN,74.133,84.093,NaN,NaN,NaN,81.556,83.061,91.079,79.299,NaN,NaN,NaN,NaN,NaN,84.197,NaN,93.924,NaN,73.664,NaN,NaN,NaN,NaN,NaN,75.959,NaN,87.927,NaN,78.053,74.621,91.524,NaN,NaN,55.053,NaN,NaN
NaN,NaN,NaN,NaN,47.029,NaN,NaN,NaN,92.428,46.874,NaN,NaN,NaN,NaN,NaN,92.6,NaN,NaN,69.568,NaN,NaN,NaN,NaN,NaN,85.346,NaN,75.621,84.198,NaN,NaN,NaN,81.621,85.554,92.201,79.559,NaN,NaN,NaN,NaN,NaN,84.331,NaN,94.122,NaN,74.468,NaN,NaN,NaN,NaN,NaN,76.288,NaN,88.927,NaN,78.423,75.598,91.79,NaN,NaN,55.233,NaN,NaN
NaN,NaN,NaN,NaN,53.83,NaN,NaN,NaN,94.223,47.827,NaN,NaN,NaN,NaN,NaN,92.788,NaN,NaN,71.654,NaN,NaN,NaN,NaN,NaN,86.46,NaN,75.853,84.39,NaN,NaN,NaN,82.063,85.737,92.698,80.123,NaN,NaN,NaN,NaN,NaN,87.719,NaN,NaN,NaN,74.722,NaN,NaN,NaN,NaN,NaN,77.284,NaN,89.046,NaN,78.969,76.505,92.318,NaN,NaN,55.766,NaN,NaN
NaN,NaN,NaN,NaN,55.439,NaN,NaN,NaN,94.35,51.055,NaN,NaN,NaN,NaN,NaN,94.025,NaN,NaN,72.032,NaN,NaN,NaN,NaN,NaN,86.899,NaN,76.284,84.591,NaN,NaN,NaN,82.732,87.683,92.96,80.595,NaN,NaN,NaN,NaN,NaN,89.9,NaN,NaN,NaN,75.687,NaN,NaN,NaN,NaN,NaN,77.515,NaN,89.298,NaN,79.589,76.665,92.426,NaN,NaN,56.463,NaN,NaN
NaN,NaN,NaN,NaN,59.685,NaN,NaN,NaN,94.589,53.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.623,NaN,NaN,NaN,NaN,NaN,87.162,NaN,76.398,85.229,NaN,NaN,NaN,82.99,89.165,NaN,80.759,NaN,NaN,NaN,NaN,NaN,90.099,NaN,NaN,NaN,75.792,NaN,NaN,NaN,NaN,NaN,77.661,NaN,90.837,NaN,80.161,82.368,94.319,NaN,NaN,57.525,NaN,NaN
NaN,NaN,NaN,NaN,70.721,NaN,NaN,NaN,94.762,55.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.597,NaN,NaN,NaN,NaN,NaN,87.359,NaN,79.636,85.391,NaN,NaN,NaN,83.559,89.262,NaN,80.895,NaN,NaN,NaN,NaN,NaN,90.402,NaN,NaN,NaN,75.86,NaN,NaN,NaN,NaN,NaN,79.695,NaN,90.967,NaN,80.336,82.893,NaN,NaN,NaN,58.33,NaN,NaN
NaN,NaN,NaN,NaN,72.568,NaN,NaN,NaN,NaN,55.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.031,NaN,NaN,NaN,NaN,NaN,87.753,NaN,80.117,86.553,NaN,NaN,NaN,84.358,90.059,NaN,81.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.287,NaN,NaN,NaN,NaN,NaN,80.832,NaN,91.516,NaN,80.503,82.99,NaN,NaN,NaN,59.155,NaN,NaN
NaN,NaN,NaN,NaN,76.293,NaN,NaN,NaN,NaN,55.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.86,NaN,NaN,NaN,NaN,NaN,87.858,NaN,80.694,88.112,NaN,NaN,NaN,86.532,93.521,NaN,81.963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.555,NaN,NaN,NaN,NaN,NaN,80.963,NaN,92.228,NaN,80.698,84.099,NaN,NaN,NaN,60.255,NaN,NaN
NaN,NaN,NaN,NaN,80.624,NaN,NaN,NaN,NaN,56.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.216,NaN,NaN,NaN,NaN,NaN,88.33,NaN,80.9,88.594,NaN,NaN,NaN,87.183,NaN,NaN,82.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.37,NaN,NaN,NaN,NaN,NaN,81.294,NaN,93.569,NaN,80.799,84.655,NaN,NaN,NaN,60.332,NaN,NaN
NaN,NaN,NaN,NaN,80.964,NaN,NaN,NaN,NaN,56.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.504,NaN,NaN,NaN,NaN,NaN,88.915,NaN,81.361,88.999,NaN,NaN,NaN,89.179,NaN,NaN,83.022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.463,NaN,NaN,NaN,NaN,NaN,81.555,NaN,NaN,NaN,80.967,86.994,NaN,NaN,NaN,62.592,NaN,NaN
NaN,NaN,NaN,NaN,81.12,NaN,NaN,NaN,NaN,56.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.696,NaN,NaN,NaN,NaN,NaN,89.458,NaN,82.793,90.728,NaN,NaN,NaN,89.287,NaN,NaN,83.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.327,NaN,NaN,NaN,NaN,NaN,82.445,NaN,NaN,NaN,81.328,87.228,NaN,NaN,NaN,71.459,NaN,NaN
NaN,NaN,NaN,NaN,83.96,NaN,NaN,NaN,NaN,57.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.924,NaN,NaN,NaN,NaN,NaN,90.363,NaN,83.268,90.958,NaN,NaN,NaN,NaN,NaN,NaN,84.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.435,NaN,NaN,NaN,NaN,NaN,83.1,NaN,NaN,NaN,81.481,87.523,NaN,NaN,NaN,71.627,NaN,NaN
NaN,NaN,NaN,NaN,84.059,NaN,NaN,NaN,NaN,57.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.268,NaN,NaN,NaN,NaN,NaN,92.933,NaN,83.415,92.048,NaN,NaN,NaN,NaN,NaN,NaN,84.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.138,NaN,NaN,NaN,NaN,NaN,83.4,NaN,NaN,NaN,82.219,89.39,NaN,NaN,NaN,72.6,NaN,NaN
NaN,NaN,NaN,NaN,89.36,NaN,NaN,NaN,NaN,58.059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.426,NaN,NaN,NaN,NaN,NaN,93.066,NaN,83.814,92.226,NaN,NaN,NaN,NaN,NaN,NaN,84.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.269,NaN,NaN,NaN,NaN,NaN,85.233,NaN,NaN,NaN,82.46,89.82,NaN,NaN,NaN,72.858,NaN,NaN
NaN,NaN,NaN,NaN,89.46,NaN,NaN,NaN,NaN,58.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.531,NaN,NaN,NaN,NaN,NaN,93.317,NaN,83.932,92.327,NaN,NaN,NaN,NaN,NaN,NaN,85.331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.093,NaN,NaN,NaN,NaN,NaN,85.63,NaN,NaN,NaN,87.892,90.36,NaN,NaN,NaN,74.997,NaN,NaN
NaN,NaN,NaN,NaN,89.867,NaN,NaN,NaN,NaN,58.323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.148,NaN,NaN,NaN,NaN,NaN,94.29,NaN,84.867,93.359,NaN,NaN,NaN,NaN,NaN,NaN,86.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.758,NaN,NaN,NaN,NaN,NaN,85.786,NaN,NaN,NaN,89.053,90.468,NaN,NaN,NaN,82.921,NaN,NaN
NaN,NaN,NaN,NaN,93.199,NaN,NaN,NaN,NaN,58.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.29,NaN,NaN,NaN,NaN,NaN,94.459,NaN,85.018,93.496,NaN,NaN,NaN,NaN,NaN,NaN,87.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.996,NaN,NaN,NaN,NaN,NaN,89.221,NaN,NaN,NaN,90.819,90.723,NaN,NaN,NaN,83.251,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.589,NaN,NaN,NaN,NaN,NaN,94.682,NaN,85.364,94.119,NaN,NaN,NaN,NaN,NaN,NaN,87.361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.228,NaN,NaN,NaN,NaN,NaN,92.395,NaN,NaN,NaN,92.358,91.367,NaN,NaN,NaN,83.419,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.862,NaN,NaN,NaN,NaN,NaN,92.534,NaN,NaN,NaN,93.584,91.961,NaN,NaN,NaN,83.961,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.23,NaN,NaN,NaN,NaN,NaN,93.053,NaN,NaN,NaN,94.324,92.73,NaN,NaN,NaN,85.255,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.824,NaN,NaN,NaN,NaN,NaN,93.216,NaN,NaN,NaN,NaN,92.891,NaN,NaN,NaN,85.689,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.088,NaN,NaN,NaN,NaN,NaN,93.75,NaN,NaN,NaN,NaN,93.329,NaN,NaN,NaN,86.264,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.581,NaN,NaN,NaN,NaN,NaN,94.395,NaN,NaN,NaN,NaN,93.556,NaN,NaN,NaN,86.615,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.695,NaN,NaN,NaN,NaN,NaN,95.062,NaN,NaN,NaN,NaN,93.723,NaN,NaN,NaN,87.528,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.932,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.515,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.624,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.957,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.731,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.885,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.36,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.825,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.148,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.324,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.388,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.127,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.318,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.194,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
